lat,long,silt%,clay%,sand%
41.49222509,15.79112493,43.98763,40.950817,15.061554
41.49438068,0.657589837,51.949135,26.652914,21.39795
41.49698393,-4.229975322,35.63748,22.846828,41.51569
41.49750562,23.30619693,26.384842,25.331131,48.284023
41.49820652,-4.473798356,38.697826,30.511326,30.790848
41.50774582,-1.152835104,35.580902,20.33149,44.087605
41.5093807,25.01296145,29.750343,20.527777,49.72188
41.50968869,-1.612445752,36.923866,19.066904,44.00923
41.51280841,-4.623519569,15.96817,14.622779,69.40905
41.51321139,0.100805281,48.192116,23.205233,28.602654
41.51326139,-6.702561032,43.092476,17.847563,39.05996
41.5142878,-7.440031191,42.16376,9.786709,48.04953
41.51524743,-2.024870646,38.848858,20.014915,41.136227
41.51548385,26.58049133,37.097694,16.170334,46.73197
41.51784815,-6.998495697,42.321518,8.915877,48.762604
41.51809047,-4.210564933,37.04258,26.370222,36.587196
41.51843884,23.2864801,27.793793,28.154163,44.052048
41.51848635,-0.382250198,57.065636,32.789406,10.1449585
41.51904717,-5.308407592,14.020821,15.737787,70.241394
41.5229378,-1.179769656,41.73204,20.864466,37.403496
41.52445163,-6.852970121,32.43786,19.05948,48.502663
41.52507947,-7.68935918,22.099686,9.779598,68.12071
41.52664151,-0.649085426,50.48498,40.776783,8.738235
41.52667055,-3.361161588,33.013542,27.895056,39.0914
41.5268361,14.40644409,51.27774,27.893616,20.828644
41.52766857,-7.468518101,50.19998,16.379759,33.420258
41.52782739,0.435764816,50.72587,33.631157,15.642975
41.52940033,-5.359900476,18.360352,23.954832,57.68482
41.53356376,-1.085043834,42.386326,25.253338,32.360336
41.53358865,-5.214344239,16.467255,18.545,64.98775
41.53361548,1.0848625,55.97373,26.139088,17.887184
41.5343956,-1.399448713,36.562977,19.473904,43.96312
41.53569499,-0.216294251,71.271126,18.471785,10.257088
41.53802175,-5.655548666,15.44384,13.162874,71.39329
41.53956911,13.64219386,41.19977,31.67892,27.121307
41.53997645,-8.705776471,32.1933,15.526302,52.2804
41.54132289,-4.923209465,18.019707,16.67447,65.305824
41.54510927,-2.806608838,23.911514,15.4168005,60.671684
41.54576631,-2.370138877,27.520454,21.516792,50.962753
41.54883273,-3.195920905,37.42723,27.74054,34.83223
41.55030006,0.480447086,54.07478,29.22047,16.70475
41.55080127,-4.364442241,43.609657,22.79811,33.59223
41.55383038,23.82928247,36.017433,12.740569,51.241997
41.55443782,0.913334795,48.71969,26.574373,24.70594
41.55544333,-4.951105836,30.621727,28.113276,41.265
41.55649859,14.55212485,32.979218,31.527721,35.493057
41.55661745,-1.984572652,32.67781,23.355618,43.96657
41.55712428,-3.805692131,37.520836,24.095144,38.384018
41.55924333,0.768139859,48.784126,27.49225,23.723625
41.56090369,-5.857342746,35.359398,18.322405,46.3182
41.56232454,-1.937244001,29.27005,19.865778,50.864174
41.56336926,-2.228238543,34.15573,16.961987,48.88228
41.56599797,-6.71716932,37.091457,6.801535,56.107006
41.57330076,-5.664684318,20.722725,24.55168,54.725594
41.57815093,-3.786124966,36.658287,20.132496,43.209217
41.57825918,-2.255474109,36.73118,28.396042,34.87278
41.58002579,-3.640497752,35.952286,23.515455,40.532257
41.58009869,-4.66415981,21.930351,16.024273,62.045376
41.58075196,-5.617650544,26.926598,24.594215,48.479187
41.58080449,13.50111566,40.167816,29.343756,30.488426
41.58138697,-4.152262181,43.74426,28.653347,27.602394
41.58294916,-5.251206361,32.436897,29.386248,38.176857
41.58380075,-4.006612953,32.508263,29.858595,37.63314
41.59078897,24.7155777,40.562134,21.815382,37.622482
41.59258098,1.341141319,57.320007,27.856888,14.823105
41.59268424,-5.424909629,37.92595,40.525223,21.548828
41.59416832,-5.058429385,40.79064,24.712845,34.496513
41.59463074,0.955555174,49.14817,24.0895,26.76233
41.59466893,-5.645735502,34.380325,20.788218,44.83146
41.59520423,2.25485258,44.121437,27.45295,28.425613
41.59572898,-4.179988647,32.86972,21.790144,45.340134
41.59765839,26.52940511,41.84217,16.63517,41.52266
41.5979299,-4.79058035,20.720367,10.674326,68.60531
41.60109898,-5.720883326,33.37892,28.249565,38.371513
41.60168768,0.834039417,48.454445,26.254736,25.290817
41.60190646,-2.211719072,37.830845,25.639103,36.530052
41.60211158,-5.59868403,36.071186,33.52534,30.403473
41.602973,-5.476489329,38.01574,44.599396,17.384865
41.60961278,1.121984013,43.018227,22.699514,34.282257
41.61121447,-1.365378186,42.86661,24.013897,33.11949
41.61393122,-1.656520439,37.36747,20.279486,42.353043
41.61402523,-2.408279258,31.334702,25.010527,43.65477
41.61674363,-3.234992745,32.44635,22.28265,45.271004
41.62019249,23.74695449,43.695663,20.770826,35.53351
41.62092957,-3.065656004,29.345116,16.958551,53.696335
41.62099157,-4.259080483,34.060898,24.8218,41.1173
41.62385959,15.7075807,46.7482,26.45415,26.797653
41.62553476,-2.167932514,27.384468,17.828611,54.786922
41.62579815,-0.40048103,51.35922,32.63564,16.005142
41.62582111,-2.31358952,32.235413,23.183563,44.581024
41.62592472,-3.967586277,26.455925,17.142395,56.40168
41.62864596,-5.311688399,37.989124,30.641628,31.369247
41.62942721,-4.578408529,44.066673,20.911951,35.021378
41.62979351,-7.2024936,25.281296,6.860516,67.858185
41.63006387,-1.199398372,52.113773,28.974895,18.911331
41.63189317,24.3104519,41.954956,28.583399,29.461647
41.63190651,14.48583103,37.459946,34.65599,27.884064
41.63245473,-0.159996057,58.75767,23.33163,17.910698
41.63327532,-4.921444811,50.8863,23.059166,26.054535
41.63457718,-5.509083343,41.721733,24.8247,33.453568
41.63460924,-2.242551237,33.14424,22.77375,44.082012
41.63464974,-3.774599326,26.698257,10.806363,62.495377
41.63607008,-7.376778635,43.01693,12.615519,44.367554
41.63620476,-0.474767503,45.429913,24.774677,29.79541
41.63791732,-4.141071368,46.926872,35.259407,17.81372
41.64011241,-5.706536888,29.662483,20.418467,49.919052
41.64017495,1.26213395,44.740646,27.23466,28.024696
41.64071133,-1.104512597,43.38725,24.92731,31.68544
41.64137144,-3.459444122,26.888779,16.081827,57.029396
41.64481981,-5.560716017,23.80809,32.68815,43.50376
41.64624831,-2.147805726,26.77105,21.992128,51.23682
41.64673142,-4.460452972,46.192253,37.44787,16.359879
41.6472924,15.61379479,36.925743,28.393572,34.680687
41.64949322,-2.269824482,34.628265,27.02167,38.350067
41.65221642,-6.200412297,58.672173,19.581749,21.746078
41.65259674,1.40493619,52.241745,25.403488,22.354767
41.65298262,25.39132939,38.49372,27.037107,34.46917
41.65405943,0.053842226,54.592445,24.46044,20.947113
41.65451111,24.77997389,44.41875,31.228863,24.352386
41.65551282,0.43993214,43.89815,25.76736,30.334488
41.6559103,-3.487027523,26.998657,25.205185,47.796158
41.65619593,12.83503125,39.812492,31.340086,28.84742
41.65636379,26.39805313,34.668198,44.634792,20.697006
41.6564172,-4.267425552,47.290993,30.314476,22.394531
41.6578542,24.63413291,52.456184,19.943977,27.599838
41.65804463,-3.999385166,45.03947,37.80721,17.15332
41.66098417,-7.754130756,14.432152,9.133894,76.43395
41.66115863,-2.175060434,25.793114,16.591208,57.615677
41.66196776,-0.745284374,46.194412,27.28821,26.51738
41.6633081,12.57204007,31.931778,24.561686,43.50654
41.66344662,-1.544778506,37.778095,14.754871,47.467033
41.66529003,-6.007502927,41.035347,20.469763,38.49489
41.66787895,-4.441080861,50.524673,42.65471,6.8206177
41.67022622,-2.249724487,28.46598,21.042519,50.4915
41.67038949,-2.395492948,18.485352,12.871015,68.64363
41.67532111,-5.127623487,48.410866,26.297197,25.291939
41.67606089,-2.202329218,29.395401,19.36961,51.234993
41.67828843,-3.321481653,33.186317,16.345152,50.46853
41.67917786,-4.981726067,40.045837,22.463755,37.49041
41.68025264,0.508493297,46.543957,23.522251,29.933792
41.68135728,-2.009147293,37.038883,25.906273,37.054844
41.68211794,0.918488866,45.18589,23.10463,31.70948
41.68240113,-0.724682422,57.643467,36.67687,5.6796646
41.68477086,-2.131221437,31.401154,22.714346,45.8845
41.68483117,-2.714461001,39.129627,22.358559,38.511814
41.68576094,-3.128308043,17.940788,25.625292,56.43392
41.68680381,-4.054851382,45.157898,30.481445,24.360657
41.68843416,-4.299404532,49.069534,30.751,20.179466
41.6890815,-3.908955996,38.602806,35.659874,25.73732
41.68926686,-5.743884114,27.069778,21.608505,51.321716
41.69112376,-2.521254712,30.791687,22.712664,46.49565
41.69128655,26.18636175,29.956604,42.18905,27.854347
41.69132093,0.820596354,46.51057,34.177647,19.311783
41.69141148,-3.494930909,37.93857,21.119345,40.942085
41.69254596,-5.254408503,35.06494,27.737917,37.197144
41.69323942,-4.642704884,43.29763,21.020994,35.681374
41.69427881,-1.114281576,37.704887,21.373907,40.921204
41.69570373,-3.861678086,22.260284,15.625172,62.114548
41.69704122,-2.328026732,27.308716,16.839891,55.851395
41.69708769,-2.47386397,31.080193,19.638037,49.28177
41.69829038,14.99442388,42.640835,47.57941,9.779755
41.70042087,-4.962520684,42.719254,21.281189,35.999557
41.7016717,0.166930723,55.539375,31.5815,12.8791275
41.70226358,-5.428426464,29.311974,30.887245,39.80078
41.70325071,-6.337072026,52.875046,19.206657,27.918297
41.70409046,15.23488432,39.139828,35.08196,25.778214
41.70422852,-3.668468516,29.5783,19.710411,50.71129
41.70515679,-2.840377566,26.872055,19.593266,53.534676
41.70563876,1.180410019,55.55646,28.266582,16.176956
41.70592765,-2.548625871,32.485184,23.30154,44.21328
41.70656563,-5.282460851,36.899864,22.826061,40.274075
41.71082658,1.034890306,56.55551,30.076052,13.368439
41.7119048,-2.501225975,27.297882,22.452135,50.24998
41.71214748,-0.270036754,55.644768,23.142387,21.212845
41.71216203,-4.134010326,46.37185,22.939034,30.689117
41.71271405,-0.948021301,55.12311,22.853436,22.023453
41.71371871,-2.915213765,31.397163,16.418112,52.184723
41.71498243,-6.487854372,46.861458,20.2637,32.87484
41.71612929,0.696136483,47.982025,24.514727,27.50325
41.7166359,1.51650999,56.0935,26.841776,17.064728
41.71684974,13.22124347,32.58654,45.307808,22.105652
41.71695268,-6.365392174,54.80511,18.506115,26.688774
41.71743086,-1.070035724,41.91659,30.745182,27.338226
41.71811874,-4.722137372,35.456245,19.299932,45.24382
41.7188913,-4.086734184,38.862274,27.009863,34.12786
41.72043869,-4.331420245,43.532578,27.396423,29.071
41.7205767,-5.310527049,25.865585,20.493969,53.64044
41.72103322,14.51633438,34.617584,52.466892,12.91552
41.72127372,-7.62374721,26.431381,9.979751,63.58887
41.7224643,-1.507458802,42.307076,29.217506,28.475418
41.72512668,-4.674908354,35.588974,25.336708,39.074318
41.72936274,0.839022288,45.25253,23.624279,31.123192
41.73129858,-4.382892763,37.009815,27.089275,35.90091
41.73172464,0.476319834,43.635334,22.805851,33.558815
41.73182397,0.669587354,50.839745,27.066109,22.094147
41.73202544,-5.705971388,28.112602,19.66551,52.221886
41.73240039,-2.18934999,30.925972,23.697487,45.37654
41.73264825,-2.335262403,29.433472,18.125387,52.44114
41.7333408,-3.455506406,34.926384,26.26594,38.80768
41.73457918,-5.338607101,21.670937,21.812538,56.516525
41.7351274,-5.216163019,13.892166,12.045196,74.06264
41.73523666,-4.48164849,48.45376,25.770727,25.775513
41.73590303,0.910485565,51.986046,31.293695,16.72026
41.73798936,14.5415815,37.220345,43.755844,19.023811
41.7394991,-5.658823079,25.714996,19.197996,55.087006
41.73982437,0.184957135,47.507122,29.423801,23.069077
41.74298548,-7.605430977,28.59945,9.286804,62.113747
41.74302895,0.595386468,57.520428,28.932713,13.54686
41.74304779,-1.487087881,35.177437,21.38517,43.437393
41.74339091,-1.948525936,36.153763,24.381044,39.465195
41.74410343,-6.200592205,52.089943,15.175093,32.734962
41.74787822,-3.483133665,36.334423,22.677353,40.988224
41.74792095,-0.276071193,41.71621,25.983809,32.29998
41.74875629,-0.615238809,44.859596,30.663397,24.477005
41.74947929,-4.509532166,46.764633,33.890404,19.344963
41.75000739,-3.996260489,45.67682,31.348267,22.974915
41.75000739,23.99626049,32.235565,20.188076,47.57636
41.75097486,-0.421859813,59.355602,22.54935,18.095047
41.75163636,14.63861355,38.687466,52.42171,8.890823
41.75276262,-7.756650142,25.235077,9.919201,64.84572
41.75428625,-0.035107213,55.86312,23.619913,20.516968
41.75437996,-5.564496167,30.484818,26.364763,43.15042
41.75521795,1.124955705,57.664978,25.631369,16.703651
41.75588658,-5.319508166,17.201454,19.886488,62.912056
41.75600007,0.931644476,54.43878,25.371038,20.190178
41.75609692,0.351624146,41.737316,22.178974,36.08371
41.75668885,-1.368309875,53.470047,34.01761,12.512344
41.75676992,-4.584700179,49.931763,26.800035,23.268204
41.75819876,1.365934571,49.793854,28.094782,22.111366
41.75944781,1.172631907,48.435093,27.591808,23.973099
41.76037748,-5.050931437,35.969482,22.82077,41.20975
41.76178714,-5.517317614,26.04615,27.495806,46.458046
41.76193691,-4.170109302,47.215996,37.158897,15.625107
41.76218499,-2.243977298,40.30333,33.647537,26.049133
41.76231376,1.413625847,54.18751,26.084217,19.728271
41.76255832,25.39480879,40.57914,26.365227,33.055634
41.76620024,0.083927601,52.994698,23.650963,23.35434
41.7675418,-5.003700438,31.564598,24.641254,43.794147
41.76770343,-1.588882758,40.987885,21.749577,37.26254
41.76830727,-5.592655093,41.69999,34.579193,23.720818
41.76884198,-3.463408419,34.777313,22.97869,42.243996
41.76974376,-1.880803572,27.837883,16.075346,56.08677
41.77063472,-4.490149966,44.667873,33.038853,22.293274
41.77098344,26.03566439,26.111214,26.791534,47.09725
41.77192247,-3.708198494,36.755577,23.92747,39.316956
41.77382912,-2.149038077,39.81086,28.774506,31.414635
41.77407366,1.339544219,45.900055,25.820816,28.279129
41.77644181,12.38494542,18.063927,22.888893,59.04718
41.77961749,-2.101556534,27.471436,15.581118,56.94745
41.780888,-1.154392509,52.09314,28.992022,18.91484
41.7825522,1.024343064,53.953613,23.976057,22.070328
41.78291854,-3.222557937,36.62244,27.68188,35.69568
41.78450251,-0.621481788,53.380062,32.13963,14.480309
41.78477209,-6.063946057,48.72656,13.905009,37.36843
41.78529997,26.28555735,36.985996,35.003902,28.010101
41.78532542,0.854778547,45.71311,23.456535,30.830353
41.78558165,0.661353847,53.016907,25.769575,21.213516
41.7862036,-1.106835103,49.55122,35.36182,15.08696
41.78638655,-3.735907932,28.504433,19.725748,51.769817
41.78659698,15.38615377,34.689262,27.985556,37.32518
41.78728908,0.298292654,50.26954,26.242836,23.487625
41.78753759,-5.352113845,21.532143,15.521059,62.9468
41.78768818,-7.247870435,27.232834,14.17638,58.590782
41.78784042,-4.371909316,43.794815,26.460655,29.74453
41.78820162,-3.589788354,31.346664,16.744087,51.909245
41.7882579,-2.030319382,31.714523,19.798256,48.487225
41.78859319,-0.234498828,42.839012,30.310575,26.85041
41.78994108,1.313139564,52.6941,29.93131,17.374588
41.79003281,0.709027852,49.179993,23.564459,27.255547
41.79588078,-4.692145433,43.062256,27.922272,29.015472
41.79648361,-4.055944279,46.33919,36.550655,17.110153
41.797366,-4.17843517,51.548233,33.193085,15.258682
41.79897167,-5.158706151,28.973907,20.566563,50.459534
41.80059994,-1.619468973,42.762733,23.389479,33.847786
41.80213004,25.25765693,34.803604,27.078094,38.118298
41.80269913,-3.617476136,43.0319,27.184187,29.783913
41.80315911,-0.09160946,36.49402,23.87955,39.62643
41.80351356,14.69059828,33.972878,49.228256,16.798866
41.80446237,25.47921537,34.018875,20.96872,45.0124
41.80576427,-5.234036511,32.45751,20.337072,47.205414
41.80629817,-5.700816011,23.756332,11.075308,65.16836
41.80647522,15.00324874,40.88965,43.511032,15.599319
41.80718546,15.33987568,38.193634,31.443716,30.362648
41.80791941,0.51278709,52.94303,27.666258,19.390709
41.80885712,14.95537032,34.8965,52.54672,12.556778
41.80885799,-7.649593597,20.309341,6.9939256,72.69673
41.80894439,-3.301466282,30.414124,29.015724,40.570152
41.80995429,1.334444455,56.711746,25.67015,17.618103
41.81003725,25.67721502,30.570976,14.958566,54.47046
41.81064966,26.24319409,27.759537,34.9239,37.316566
41.81232318,26.12055085,32.60814,21.05167,46.340195
41.8156543,-1.646662217,39.419983,23.707876,36.87214
41.82024564,-5.139530161,26.233986,18.729174,55.03684
41.82055591,1.042915745,53.749374,21.509443,24.74118
41.82135046,15.4132668,47.820835,38.1635,14.015663
41.82263284,23.06044151,32.7903,23.25061,43.95909
41.82423224,-4.748090949,28.4617,25.627361,45.910942
41.82462613,0.122836492,43.516975,19.053799,37.429226
41.82907256,1.138365998,56.552616,20.633656,22.813728
41.82959097,-6.790723619,34.180305,12.6889,53.130795
41.8301645,23.55037514,36.341003,19.573408,44.085587
41.83065166,0.000739266,54.584633,25.274925,20.140442
41.8340612,-5.757266349,36.956913,16.918167,46.12492
41.83408343,1.403508657,51.39387,18.510654,30.095474
41.8341063,-0.145218093,37.594894,16.422485,45.98262
41.834295,-5.167618223,30.20137,17.930956,51.867676
41.83682484,25.38927963,41.155247,33.720272,25.124481
41.84039407,25.83272977,41.188972,31.816048,26.99498
41.84095059,-4.384588998,41.924095,28.343391,29.732513
41.84133378,15.03015174,42.84309,37.255276,19.901634
41.84321822,-0.753090631,41.77359,22.1829,36.04351
41.84467211,-3.578073636,40.0691,30.92859,29.002312
41.84525601,26.03091507,27.737747,35.388012,36.874237
41.8453026,-5.686432567,33.438416,18.766537,47.795048
41.84628313,-4.092039303,38.302135,31.497105,30.20076
41.84704006,15.27117915,42.23298,43.082634,14.684387
41.85126284,-2.554409142,35.450645,15.21392,49.335438
41.85230548,-5.049409977,32.978027,27.880217,39.141754
41.85244411,-4.681445317,48.293354,27.112408,24.594238
41.85276869,-0.318064731,40.932205,27.287935,31.779861
41.85521822,-4.412501057,47.653793,35.020805,17.325401
41.85725708,-2.360677259,36.35699,34.46426,29.17875
41.85943513,-4.634111287,39.11035,20.397436,40.49221
41.85957244,26.28111411,30.247421,19.565765,50.186817
41.86122839,0.310710398,45.05378,24.187483,30.758736
41.86188885,-3.850962348,26.450584,14.668602,58.880814
41.86387838,-3.704657488,44.197334,39.453262,16.349403
41.86482861,-4.218817173,51.48295,31.709646,16.807404
41.86617593,-2.435618395,34.460037,22.117207,43.422752
41.86648101,14.88786968,44.895973,47.596825,7.507202
41.86729019,-7.939491123,42.38272,9.496953,48.120327
41.86745603,26.4558601,31.499825,30.161884,38.33829
41.86745631,-0.175042647,37.39324,18.109482,44.497276
41.86763557,-5.544696383,34.2265,15.669395,50.1041
41.87121449,-0.830906383,53.358067,39.122555,7.5193787
41.87129882,15.15293887,47.106133,42.5194,10.374466
41.87220002,1.01111182,57.14003,29.607225,13.252747
41.87355893,-5.030183458,28.107391,18.937778,52.954834
41.8747237,-0.10350887,49.98533,20.464174,29.550499
41.87503547,25.49743075,42.759567,33.64817,23.592262
41.87728111,-4.761113577,25.06157,13.736313,61.202118
41.87732823,-2.048039512,43.277668,28.558643,28.163689
41.87914337,-4.246699882,46.225426,33.974297,19.800278
41.88002506,-5.228317352,32.568222,16.496796,50.93498
41.88071546,-4.982865164,34.263985,26.60428,39.131737
41.8810477,26.26230483,32.482796,30.171461,37.34574
41.88404515,-5.081930866,30.568512,19.454754,49.97673
41.88676054,-5.303760062,35.334213,17.147053,47.518738
41.88757223,-4.56738122,46.45494,27.643034,25.902023
41.88799491,14.81739773,40.831387,52.875362,6.293251
41.88836914,22.976996,32.92576,25.440767,41.633476
41.88918569,-0.664105867,42.08481,29.328245,28.586945
41.88937446,-2.09916554,47.84153,32.528633,19.629837
41.89130535,1.226080074,60.68475,14.930439,24.384811
41.89233665,12.79790969,36.162277,36.633545,27.204178
41.89317291,2.844749984,52.041344,20.091652,27.867004
41.89343799,-5.379222622,45.21682,24.74746,30.03572
41.8951268,-4.005515024,45.295044,35.917175,18.78778
41.89681574,-0.762605094,52.60683,32.62405,14.769119
41.89703804,0.304992486,49.390484,22.129856,28.47966
41.89810941,-5.11003677,37.911743,21.822521,40.265736
41.89874923,-2.320408299,37.366905,23.417585,39.215508
41.89983263,-0.034920375,57.10029,23.961805,18.937904
41.90076008,-5.331921823,47.444824,21.581137,30.974037
41.90193579,25.67665034,41.360836,36.28014,22.359024
41.90195643,-4.963608862,45.557686,23.419043,31.02327
41.90201549,-1.687638322,54.834736,28.60458,16.560684
41.90345821,12.36587018,25.70903,29.689121,44.601852
41.90566082,-0.157190865,36.115982,18.211617,45.6724
41.90758638,-1.64002511,49.378185,28.140308,22.481506
41.90862973,-1.786317474,45.434647,21.608648,32.956703
41.90887973,-0.303344771,38.236725,19.285904,42.47737
41.90889321,25.03903884,37.11978,26.56706,36.313156
41.90943957,2.818697825,53.778366,15.666567,30.555069
41.91116813,-1.129763059,50.220093,33.822617,15.957291
41.91210596,-0.789622047,49.02619,24.678566,26.295242
41.91247668,-5.015367952,29.442368,21.739048,48.81859
41.91296036,-1.276022644,45.07247,32.56008,22.367447
41.91550848,1.2951925,42.592598,14.912482,42.49492
41.91613116,15.9759153,52.831963,25.017868,22.15017
41.91725698,0.326005881,67.351234,14.182435,18.466331
41.91726307,-1.398479047,51.388504,29.53475,19.076744
41.91956166,-2.446622252,33.888947,20.40071,45.710342
41.92295527,-4.575969038,54.128952,32.447243,13.423805
41.92425797,-5.534783169,46.60883,22.612026,30.779144
41.92497204,-3.79202728,42.224213,34.95665,22.819138
41.92690679,-1.473318595,40.45029,41.77003,17.779678
41.92726056,-0.476463632,44.25135,27.59065,28.157997
41.92727378,0.057593181,43.057137,22.243284,34.699577
41.93056732,-4.013775326,45.137276,38.19094,16.671783
41.93165423,-5.487473825,41.34671,25.487411,33.16588
41.93201428,0.105341191,50.79941,30.031033,19.169556
41.93438049,-2.474084945,35.03901,19.504263,45.456726
41.93697105,-1.061537089,30.144104,22.309425,47.546467
41.93722767,-0.381027338,60.305702,21.759338,17.93496
41.93729676,-4.972432257,39.174435,20.679214,40.14635
41.93729676,24.97243226,35.299545,29.213306,35.487152
41.9374714,0.347032304,56.268616,18.69767,25.033714
41.93771587,26.2530564,32.65724,19.389408,47.953346
41.93809103,-3.697084896,31.74414,18.888296,49.36756
41.93900404,-0.187061699,51.18341,27.358826,21.457764
41.93902824,-5.440154379,22.380913,14.337622,63.281464
41.94093423,-5.66224011,28.087532,13.71083,58.20164
41.94336505,-5.293623931,30.969406,18.225603,50.80499
41.94366345,26.32872163,30.10463,23.89915,45.996223
41.94386123,-0.139319653,50.32878,24.5675,25.103722
41.94422513,-5.047908125,39.50998,21.273901,39.216118
41.94582986,24.16442836,42.569412,29.00722,28.42337
41.94599194,-3.772357815,43.752132,28.735958,27.51191
41.94710412,-0.285563527,42.653595,21.45391,35.892494
41.95856383,-6.011980303,27.974548,17.885136,54.14032
41.96086135,-4.315168489,35.27893,46.075848,18.645218
41.96354135,-4.168609354,45.26473,33.043926,21.691345
41.96420875,-8.316700412,31.402267,8.327091,60.270645
41.96466198,-5.274457131,35.028595,19.672577,45.298832
41.96491259,-1.772936768,51.90229,24.476997,23.620712
41.9653176,-1.456261622,42.81791,27.991407,29.190681
41.96543787,0.075602359,35.762215,16.364183,47.873604
41.96602192,1.675364791,43.665577,19.468102,36.86632
41.96662715,-1.602678497,49.775448,27.567783,22.656769
41.96989147,1.505357646,49.736053,20.394516,29.86943
41.97098805,12.56093343,36.872322,29.67837,33.44931
41.97100055,-3.043720684,36.134575,20.180517,43.684906
41.97298463,-0.387165222,41.18439,17.264034,41.551575
41.9737868,25.91739187,21.610146,24.475517,53.914337
41.97431491,-5.449266197,34.227974,20.063622,45.708405
41.97514559,-4.34312298,39.025234,43.0286,17.946167
41.97717212,25.54853379,41.292522,32.740055,25.967422
41.97866778,-5.302650976,37.12173,27.700932,35.177338
41.97910989,-4.442272522,42.005028,26.713125,31.281845
41.98334768,-3.633903961,38.804565,26.903711,34.291725
41.98372394,-4.026190185,39.85624,41.194725,18.949036
41.98534164,-5.378229326,41.34117,33.801743,24.857086
41.98588818,-1.435803584,46.3926,27.139761,26.467636
41.99002278,-5.108637533,43.118034,28.27551,28.606453
41.9902302,-4.616906257,30.764198,19.331276,49.904526
41.99030284,-4.98569335,37.48059,28.416246,34.103165
41.99109747,-5.576801225,44.10479,18.148668,37.746544
41.99121404,-0.560499058,54.61727,31.427635,13.955093
41.99337142,0.944648653,44.37725,24.1047,31.518051
41.99346369,13.5970107,53.034355,38.318863,8.646782
41.99563972,-5.430144559,32.853157,20.161123,46.985718
41.99599202,12.27320449,39.914856,23.527754,36.55739
41.99600083,8.761312631,23.60749,14.066092,62.32642
41.99760156,25.99777612,34.499397,17.770233,47.73037
41.99768986,0.992499478,35.56163,25.186525,39.251846
41.99785764,-3.39223178,35.95076,23.960403,40.088833
41.99851485,-5.529445281,33.98915,20.051989,45.958862
41.99951033,-1.633386722,41.28681,25.503069,33.21012
42.00025033,-4.422807804,48.93975,33.700485,17.359764
42.00038876,-3.907444124,34.8525,26.119083,39.028416
42.00080806,25.03753481,43.91191,35.208313,20.879776
42.003966,-5.728090546,42.60197,21.588055,35.809975
42.0039924,-7.062748973,31.562225,18.352915,50.08486
42.00501414,-5.605082643,25.265633,9.547782,65.186584
42.00724468,-5.236087746,34.413162,26.024303,39.56253
42.00759543,-4.498277139,23.358376,13.492605,63.149017
42.00791737,-4.621225314,38.65635,24.776217,36.567436
42.00837817,-1.074625026,49.829525,35.030704,15.1397705
42.00959915,25.45839232,38.4612,35.242413,26.296387
42.00989327,-4.228666037,44.065525,32.95544,22.979034
42.01197269,-0.004928459,51.548656,25.201176,23.250168
42.01275232,23.00384291,30.66365,22.055796,47.280556
42.01369614,-0.345529772,47.943565,18.57796,33.478477
42.01488259,-4.573767745,33.25482,19.894915,46.850266
42.0155958,-1.173384519,38.666878,32.151665,29.181458
42.01580687,24.05823856,30.773674,26.60432,42.622005
42.01738599,-4.304116456,35.996536,22.96891,41.03455
42.0176858,2.322043137,45.37921,23.662874,30.957916
42.01861403,-4.673008828,34.421295,28.290117,37.28859
42.01862976,-0.297739796,54.927753,25.972004,19.100243
42.01880757,13.88763046,46.5424,33.266804,20.190796
42.01983525,9.386453044,42.346115,20.290476,37.36341
42.02138694,-4.403330951,45.517345,38.60317,15.879486
42.02142945,-3.887793262,32.900375,18.157984,48.941643
42.02222796,-4.895262893,36.913643,26.984241,36.102116
42.02334056,-2.345910626,36.87518,29.343266,33.781555
42.02348407,-3.741103616,44.09906,24.797323,31.103615
42.02437331,14.6111523,34.43583,58.49083,7.0733414
42.02443515,-0.761010705,41.498623,17.832207,40.66917
42.02540542,-1.24830446,46.434605,30.158482,23.406914
42.02563728,-4.994551455,35.628853,29.179506,35.191643
42.02640054,23.17816171,39.910248,23.854301,36.23545
42.02663288,25.93149805,26.922104,32.40089,40.677006
42.02835268,-3.301044929,36.93454,17.709978,45.355484
42.0290986,-0.372492829,34.090607,17.205761,48.703632
42.03335467,-3.400155026,28.908203,17.88899,53.202805
42.03338216,-1.810725739,49.429077,25.586273,24.98465
42.03794374,-1.616415572,50.815727,28.160975,21.0233
42.03908466,-4.407590995,50.31107,33.648052,16.040878
42.03951085,-0.447273818,53.964977,34.70342,11.331604
42.04278576,-6.059310471,41.321182,15.362133,43.316685
42.04787743,-4.090324085,47.205383,31.41681,21.377808
42.0482857,23.01154075,26.325455,20.334562,53.33998
42.04892635,14.46828693,33.7845,54.981045,11.234459
42.05014466,0.013060816,51.790092,28.00868,20.201225
42.05045074,-5.666318532,34.53752,17.551653,47.910828
42.05047503,-4.705430176,37.536236,47.8999,14.563866
42.05117971,-0.157337866,44.74445,14.078286,41.177265
42.05299304,26.55663321,35.00122,26.628187,38.37059
42.05508873,-0.64472208,53.863136,30.984262,15.152603
42.05687687,-3.896013438,35.75078,22.675999,41.57322
42.05894601,-3.749237927,36.058388,22.44479,41.496822
42.05927712,-1.108354909,34.39698,31.80779,33.795227
42.06059382,25.71834829,30.528107,31.358095,38.1138
