lat,long,sand%
56.93347589,8.441016762,90.61014
45.63804548,25.72014305,34.18161
41.99121404,-0.560499058,13.955093
52.53605354,10.86951099,76.745224
55.37420118,8.912116944,82.93067
47.15853801,20.1161309,19.183716
55.26739444,9.040811992,84.21757
52.05690392,17.67043824,70.678696
47.25163453,19.89421744,41.544415
51.10862413,4.754539878,54.899273
47.26464069,19.95006758,21.249008
43.97633339,4.984730734,33.37887
49.60472193,14.60964425,44.6042
43.75178604,5.202894047,40.133995
50.44150265,4.744357741,10.041161
55.07910003,23.05736342,20.528488
40.9061136,-4.26230466,65.20314
60.65563249,22.78741495,21.924591
55.05952249,23.24237381,29.341835
54.72591917,23.29100003,54.058136
54.73693184,23.35796037,65.26195
55.621118,21.62331876,34.744576
45.9912194,3.506404083,60.458588
56.99026549,8.701674895,59.312595
55.50791934,21.26885335,64.33344
59.32969124,24.36542546,49.1296
53.39125652,8.391680622,21.097824
52.48807263,7.187465886,93.58356
57.33865848,14.86416878,60.027767
52.430617,10.42635977,82.2983
53.64120528,18.80858441,39.61269
43.58730909,28.12149738,22.387085
48.70153973,-3.352164912,16.772781
50.38139291,9.620421435,7.617676
50.36310195,9.536248684,15.273193
42.23147087,25.5656032,21.200943
42.22403196,25.61313322,20.33432
42.23045615,25.68906995,19.308746
42.56244705,26.02666457,20.822884
42.36948119,26.19776703,16.7809
53.61451555,-7.183474012,41.44751
54.2027926,19.9798441,69.166824
40.85363052,-4.370703755,65.06244
50.37835626,21.8823093,88.960686
47.88688944,8.329399412,10.570061
51.17377673,4.603690251,51.724415
49.70878881,17.93299119,7.81015
50.30461406,21.89210589,82.83302
49.53311408,17.0426739,1.3318024
52.76374418,-8.188542213,57.208282
55.74927493,25.36654828,48.579712
48.19040065,0.682275541,27.070435
57.55752566,-2.334271147,42.1753
48.23934111,0.618875211,37.09224
49.66744916,2.519850521,13.534668
49.67109308,2.575019689,7.996269
49.25222939,14.85169399,40.35435
56.34373729,27.03955958,51.26018
56.72194905,27.38127061,56.550926
56.80410071,27.72479782,43.049515
49.29280603,14.74549783,45.664616
47.65945207,21.80521079,80.06147
45.78903661,26.05468546,32.246277
49.33439553,20.31442555,27.140244
42.38248773,1.885749323,54.09667
42.41448102,1.832658984,34.256905
57.55133207,-2.40009514,47.75228
47.47178104,20.63358257,49.07715
49.70088932,21.0386277,10.244225
49.78964095,21.0591512,11.537712
53.13503659,16.53922715,54.073486
47.39052834,20.53643045,8.03389
53.03258861,15.32668497,63.23215
53.10557062,15.30572681,70.88351
53.05312606,15.26937913,50.413418
43.99673074,5.032829249,35.919014
44.12269583,5.02189634,63.193733
44.13828064,4.970534651,46.60834
52.82516472,5.799159338,52.003647
55.99967507,23.49809095,47.77504
55.92102234,21.32346158,54.507652
45.79440752,18.04564299,8.583572
50.25118502,22.39136991,63.344734
45.84419638,18.10481197,9.989952
56.4225345,27.54447446,61.50671
55.9719028,21.56573303,56.05487
47.04713114,4.643134638,32.564766
50.22578389,20.28182762,4.8249054
42.53844651,26.8431729,20.284843
45.63119665,3.240580652,35.46296
42.56207159,27.35014596,17.401665
55.96031466,21.69226162,39.534725
49.68672083,3.40833673,40.311157
55.89769129,12.28485349,43.24906
47.13818549,4.660222107,22.036316
47.74169965,8.25414483,40.521008
50.23901681,22.5021767,33.66105
49.69953019,2.459091804,6.951988
43.78428607,5.523115214,50.81304
48.11859168,0.478741244,42.359406
57.58442857,-2.241410995,40.70387
54.25210319,19.5886604,61.44652
47.27424196,19.84517731,15.5108795
50.8527475,14.47627593,37.69017
53.52080461,18.72275389,42.65599
45.47789187,26.74960946,23.060165
60.70704469,22.62157255,30.490181
50.73495794,14.720521,14.242538
49.93280377,17.82996805,0.28321075
49.99022217,17.78325818,2.5175629
55.90044592,12.12516608,76.50476
50.7708301,14.72415022,25.299438
50.93947209,4.602448148,41.706913
54.75339044,23.2050382,27.818306
54.76773514,23.24141769,29.40535
55.65671893,23.96324933,53.46437
48.14984909,-1.293581103,9.856735
40.99814254,-4.259422491,74.672325
41.11198149,-4.358406655,44.423965
55.82025196,23.468226,71.27428
42.71121751,27.0183507,34.473785
41.03698698,-4.244245711,67.30017
53.32508729,7.643506571,87.93924
60.71507568,22.73637723,26.358215
56.02398726,23.4411575,59.656338
51.8806014,20.0130591,54.448326
42.71794527,26.86994824,27.371788
42.16820189,2.157328875,34.177063
53.16833979,15.10349573,64.97838
54.98157045,-3.790321425,37.377014
53.31034177,16.29469777,86.01699
52.96370561,-8.089257469,34.23696
55.90673096,25.42931058,39.9288
51.80390023,19.84937198,50.28343
53.31739592,-0.166087614,57.208733
53.24129361,-0.20857114,51.42928
57.06762053,9.489514779,61.98092
54.56733666,23.23902351,58.070618
48.87687516,15.90847447,18.625092
47.25008624,20.85510312,7.222595
47.96130446,-1.3598857,24.642525
52.21816317,18.73012127,52.341354
48.8724058,4.72100391,16.497192
56.04847626,21.52348997,44.15029
44.20903458,4.939264063,39.102333
53.67513292,-7.146079157,41.854633
53.75313115,-7.115798694,35.009216
41.00403042,-4.091756075,47.27854
41.14252225,-4.147688084,72.43231
59.41721342,17.5554899,53.230488
41.01167388,-4.165942071,39.82554
59.67942464,18.04157111,43.736816
48.95990763,4.300795149,23.420082
56.39952368,22.0566881,45.88212
41.11466585,-4.213847899,71.72182
48.15103879,10.33582504,44.234627
38.77938277,22.70115999,28.702522
53.01566816,14.87634227,71.62126
47.18312096,5.237219729,18.738762
37.36158243,22.48185866,26.109802
50.76214787,16.71451921,18.340714
49.81600515,6.233117489,25.233002
50.6564329,16.67090251,43.039055
40.39391631,22.52321388,29.420036
50.52455085,4.989615523,7.979309
55.39671391,23.99993038,43.77254
51.07473643,4.414866851,40.923782
49.72597087,2.315412886,7.234329
50.69710198,16.59139287,50.123535
46.0396238,17.66670534,16.258759
55.63218692,24.01937309,53.21022
55.53018536,23.95049507,54.801357
50.97821547,4.283638818,32.47608
46.42741325,14.72113137,25.300995
56.82128162,16.76861319,77.6142
56.85874305,16.74238086,66.44583
43.24034749,2.187507769,32.452393
56.69777492,16.71387831,81.620834
48.1503717,0.852330536,30.152695
50.73570951,14.23795664,26.007881
48.09016327,0.782024187,43.111732
55.12545434,24.60970576,81.815216
57.2774004,15.05546589,59.910088
55.10861441,24.28278597,49.677723
45.42900493,15.58168344,42.07969
52.39359669,10.66104641,64.30904
53.15014533,9.805705752,84.77947
53.63356837,-8.538749295,41.85568
55.56157319,23.83215385,46.109013
38.43122278,-2.565305746,56.241375
55.53666124,23.72631395,53.786736
43.31483792,1.979597005,24.96672
46.93082968,19.83335584,43.55687
44.22702574,4.937667075,49.229935
53.17699729,14.8945741,49.332413
52.12039676,18.82869257,72.19455
48.37385462,21.23486224,21.608665
56.44734817,28.02655893,57.505653
50.91075405,-0.721886953,14.882744
46.4020674,18.60820312,12.310898
50.61420829,4.980036351,1.0071259
55.2983804,24.06160143,50.19756
49.30515624,14.44357061,44.28959
55.3721718,24.05568908,41.68313
49.50367852,14.43404575,55.52758
52.15604006,18.83578128,79.50761
46.62278098,1.43475431,48.031433
50.3737744,21.02573964,66.479385
56.10099521,21.34357416,59.63851
55.97416712,21.33896351,50.794807
49.41501398,14.39835703,49.52903
56.08045049,21.37011836,46.465157
51.49930579,22.11752617,68.51467
42.32231585,-5.688635336,44.09349
54.57388041,23.1781008,51.089844
42.24647804,-0.727520758,29.798874
52.27117669,7.142544955,85.77632
46.95447982,19.97041792,70.329025
42.35890055,27.14052361,39.702255
39.54617786,-2.146571464,39.151535
46.50419833,0.66652199,58.192806
49.36435638,14.31103731,53.468666
54.46217211,-0.979396217,83.85235
48.05648597,19.40126604,19.088043
49.94902471,18.11316215,23.619598
49.54906834,14.18900346,52.597534
49.54491636,14.29937972,54.416306
55.85733214,26.95523329,46.25549
55.27021724,9.543972714,51.90719
47.24016656,20.77285774,1.8665161
47.6818123,2.545135409,67.16028
57.43840736,12.61170075,62.97457
55.8758467,27.49197772,52.70701
47.91354108,-1.29494035,18.75457
53.2271845,-2.117988681,39.642597
54.48705341,-7.267231977,34.563232
55.66384774,24.22569276,66.49658
55.43098188,9.321100343,79.96796
42.22944256,26.92889012,35.246445
48.91162774,15.58416304,20.008072
50.9337546,-0.669633514,17.384933
54.45526387,-0.852576481,34.829315
60.5015358,17.9121198,69.929886
51.74718585,15.46460356,79.27927
41.41569461,-6.626633207,42.27499
43.87630819,27.41955058,28.14569
60.89298688,22.99397293,29.314606
46.37870101,17.97672447,15.910126
41.86745603,26.4558601,38.33829
49.9258548,3.48733889,8.856354
53.26411447,-0.365646308,51.70034
49.97955982,3.480017309,9.039146
41.14901511,-3.713822764,43.690468
48.99715124,15.67609194,44.01259
48.92405208,15.69506846,20.753128
49.53739095,14.49249583,35.04985
49.84265071,3.61034127,2.7052994
47.86701377,-1.392886559,14.686508
53.28952672,-0.280791234,57.457817
56.09611233,24.1226766,38.111404
51.03055035,4.248557275,62.698578
44.10506951,27.1566233,26.066254
54.55589452,23.6768325,60.296844
49.29662891,-1.4478561,20.625755
48.7295872,4.381769953,38.67684
53.88772551,19.84305143,81.99741
42.21330666,26.47736998,26.385086
50.93671902,4.17454053,15.942337
38.74067309,-2.716929168,36.90981
50.61951793,14.45398158,14.211945
54.41980315,23.25393214,47.14026
53.90306294,19.8774164,61.313904
49.81153977,21.20500855,4.5175323
52.14490839,-10.14909922,55.687035
56.61001917,16.66575325,50.300423
49.97110772,3.649168019,1.3258667
60.87862408,22.95072985,18.425125
48.78881452,4.48426097,17.539536
46.45604573,17.90979443,13.40358
55.75171917,24.09501386,55.704597
48.81075566,4.563744011,17.008675
47.20568603,21.1129105,3.2978363
49.85423257,5.78443667,16.89196
49.7874991,5.929382498,30.77333
48.25928369,10.22884891,38.283546
54.00169772,19.77749005,57.999664
53.38392725,17.8165573,70.01491
57.21239628,10.1157138,71.41519
57.19446657,10.01652265,84.40826
55.82535021,23.92609935,63.248596
42.37520582,27.04555784,46.881943
47.90864164,2.969028119,9.269852
53.453142,-9.209968956,46.194817
49.52378265,14.38053016,43.05816
46.71069596,20.05615503,25.151787
49.91301995,2.145248467,11.997559
49.83383163,2.046310392,5.540268
56.00463182,23.95807377,36.157516
54.42091679,23.41140993,37.61288
49.91922944,18.02397806,11.846054
47.01252341,4.673029773,10.741348
46.36296645,14.94965223,19.828827
48.33131342,10.20221349,41.790684
48.14543419,-1.510468749,20.377289
53.89322102,19.9980991,82.53476
53.81468112,20.07146121,69.62642
50.4717791,10.18310921,11.052429
41.82959097,-6.790723619,53.130795
38.21383997,-1.834318886,37.26017
41.56599797,-6.71716932,56.107006
52.48017305,0.445410113,56.868282
41.51326139,-6.702561032,39.05996
48.30784757,11.1184422,31.87387
48.39752894,11.14743365,44.97869
42.16217667,26.1163475,28.154037
42.26698792,25.92173073,24.799637
42.8243206,23.08360698,24.827805
50.7726359,4.138158461,11.489342
48.13476006,-3.364554142,35.947495
50.16305206,9.146349497,35.153595
48.10111217,-3.191492742,29.068398
47.97055214,-2.911898108,19.007149
50.83197388,16.43939817,15.468933
47.86848572,-2.695481915,25.959518
53.19814281,8.78798828,35.465324
50.83512097,16.38280258,20.879013
50.7471788,16.34229439,48.52104
56.35595468,26.24414961,35.911697
46.5647507,19.8703708,46.216404
43.73959496,27.24963056,44.08917
50.79204988,2.882021404,20.892876
51.2417615,0.359057715,27.915382
59.7238616,17.23089593,15.749542
59.76868274,17.0618311,9.557922
50.68892684,20.95717977,89.70809
47.98675742,16.34222748,18.65345
49.87397288,22.01003647,12.670357
41.58380075,-4.006612953,37.63314
46.28735304,0.469051188,29.328629
49.90573106,20.21258986,14.632118
44.84153839,2.041701621,52.58763
49.84988393,20.22874708,10.477356
51.57451612,22.60715592,66.80791
44.26434248,2.072597021,43.328506
42.1222958,25.90766917,31.705704
46.59096372,1.045700203,33.17225
41.62099157,-4.259080483,41.1173
42.16643047,26.31564422,34.9152
54.92160253,-4.630917571,87.01253
49.67549945,15.0607865,36.595257
52.31135577,17.36041182,77.89427
54.78814599,11.97376589,61.745163
52.28432933,17.50334318,69.55733
52.04654128,17.55131073,63.032597
52.1499724,17.62767085,86.0491
53.53450901,18.26954109,76.065155
42.5367093,1.131500887,35.171448
54.43046911,24.1384444,60.590824
51.68524417,15.63121786,55.00155
51.73898512,15.63791483,63.92663
46.73709965,19.77066593,24.030228
41.41080288,25.64714185,36.688385
38.16838432,-7.964727398,55.51754
39.31393776,-1.659016902,35.256897
53.36622637,18.08558642,64.54155
39.37861403,-1.577082413,47.049057
46.51839466,19.78282341,82.05325
44.27192447,2.172160465,40.160927
42.69798062,1.107426364,41.21571
53.85702077,19.77439914,58.061096
38.20837457,-8.045813739,53.689167
52.87706684,10.93570792,71.91896
40.48402726,0.002429866,30.7481
48.81369528,4.262981167,25.092674
41.39847669,25.37557368,36.791054
49.26276985,-1.244895711,71.320274
41.43841624,25.11733179,44.849464
47.75208737,-2.910392664,26.394424
47.68134564,-2.892391283,39.024063
48.95034558,18.88283947,12.30645
48.91898145,18.82216143,19.65364
40.23338685,22.34897652,37.648438
40.36421375,22.46972557,53.736008
50.75037795,4.055622507,21.537628
41.27839779,-6.784619099,49.407913
55.6655253,21.92687254,59.09619
50.28399509,21.91536747,79.18413
51.84277808,18.42289874,86.822266
48.7979009,3.964353744,28.35785
47.74997338,-2.774232072,26.195618
48.88879056,3.652139641,8.89225
34.89451627,32.82603726,37.422935
63.2980718,26.71090612,32.631386
41.6578542,24.63413291,27.599838
38.43886025,-2.081829153,40.427986
48.28218061,20.1237562,37.249382
54.62402036,9.984522829,58.28775
40.42310415,-0.058994748,27.701141
50.10821883,10.96450215,34.098274
53.7763298,15.20714059,77.937004
48.41861733,20.97131776,13.947556
53.70075778,15.28895605,83.20564
52.29473363,17.62309911,73.21203
52.45546816,17.65090781,82.564514
50.25752059,21.99408191,81.58884
47.32645561,19.66820543,13.742966
51.81449438,18.56374637,75.526344
51.77882981,18.55695096,74.36809
51.78719391,18.44168984,79.83616
50.68476873,16.16331016,66.25041
56.88466624,26.13712859,69.32469
44.28126769,2.296647923,55.210693
54.79573588,11.41443601,60.494488
54.82941918,11.60230865,57.676277
55.10519052,22.07746794,43.23973
55.35000395,21.99186201,46.78471
55.46503627,21.93044683,56.623703
59.20554311,15.54337319,35.614426
57.37421544,10.1162149,66.00421
57.46399253,10.21634835,78.8567
59.33959487,26.24410497,37.48399
59.44423706,26.29444627,46.33088
59.43602833,26.36305963,53.311764
54.51685208,24.80077461,67.10478
44.32449661,2.391454668,63.577415
55.87120018,24.17116684,51.484505
47.27381946,19.01866355,25.757568
48.30410373,11.44178217,27.390038
49.87324126,18.40854988,25.699928
46.24655977,14.73117528,36.08451
49.26627939,1.696532998,22.741333
49.74838496,2.116335834,14.954269
49.27811707,3.518833858,23.176147
49.46003368,14.62356532,44.83833
49.28439569,3.628418495,41.064198
47.79986009,21.51306581,18.442032
49.9425681,18.44883973,58.25336
49.73257858,14.56625746,59.124107
49.75274513,14.51254697,27.688698
53.70594098,15.16810987,79.81299
44.26479787,16.04352727,27.684265
34.87143001,33.57049688,28.984604
34.87693323,33.54949732,27.680786
34.91069873,33.49219425,37.730965
54.01707063,-0.676139071,24.524734
42.08134757,24.36859437,28.633102
49.89931833,22.61058474,11.542488
50.8792833,16.56014691,16.087448
40.5883594,-4.429504473,53.569393
41.62979351,-7.2024936,67.858185
42.51416752,-6.437023347,32.27215
47.98728444,-1.800330028,14.973579
48.00788151,-1.777967862,54.40127
48.00718647,-1.614722823,24.56398
41.6564172,-4.267425552,22.394531
41.68843416,-4.299404532,20.179466
53.54344873,10.73908922,80.935165
40.39044163,21.66640157,45.33019
38.14325554,-1.959693989,38.38588
44.36133095,1.252143617,16.1362
54.72350658,11.44297938,49.444473
52.82553738,10.54888324,77.219215
54.63614699,25.32105437,68.542725
42.71531875,-6.443589387,32.09101
51.00235798,4.795165913,55.469055
34.80780293,33.52664126,16.840591
53.0799896,15.06313697,50.97017
34.80149484,33.47897242,25.622398
49.96658625,18.3688414,23.257126
53.58555241,15.03233651,80.82732
46.93285575,20.57651461,4.1477356
55.32051448,21.72699935,53.32658
49.96173917,20.39376292,8.88681
48.32839364,-0.405734391,31.442337
42.14946094,1.698649408,44.72661
55.35269649,21.57651182,74.41368
47.9386798,7.310533887,20.368683
50.67232187,23.02225308,47.135014
50.9194637,-4.457043556,27.808456
51.0888467,-0.561241932,18.193542
54.0353927,-0.464535051,23.13134
49.52489845,14.79585009,54.584564
49.50578107,14.82163826,26.381035
55.34285403,21.28586518,41.34086
49.07571679,15.54786147,39.53893
52.13697775,8.729266857,9.573387
57.32027495,9.883952707,54.74726
57.30231993,9.917148856,73.54239
47.93395002,0.648467976,16.016685
49.76647973,1.861826083,4.1751785
48.98060487,15.64678034,29.603569
50.14013281,13.76445395,46.252876
46.30388672,14.65826068,42.076126
50.56299752,21.49976062,29.07032
49.49451468,-1.466890134,17.225784
50.04511946,22.11023686,21.125504
49.55603288,14.90975506,54.44911
47.14448277,19.04935078,29.439468
50.9164974,3.148808539,44.625633
51.02213031,3.10449379,57.737404
49.84898778,14.35440057,20.18853
49.81969636,18.39914425,14.845734
48.1411092,-1.891016579,16.943848
42.21682886,26.67690014,26.590683
48.39142791,11.63328519,38.57779
56.00792267,24.41823135,27.975075
48.15582612,2.880658248,16.225548
40.39715078,21.76269036,40.068672
42.47650032,23.7718889,22.34642
51.75559311,17.29851132,68.70697
49.747558,14.17843214,47.842064
47.95985668,7.443340415,32.689392
55.0994402,21.9484074,67.88146
48.54312429,-1.355511293,18.538353
54.7146526,24.52383342,59.79191
49.11196532,15.16736158,63.02916
48.99274007,15.40148245,26.894478
55.77060427,24.88468792,48.92196
40.79464614,-2.675481976,48.387444
52.33694698,8.958321557,51.38072
50.48268408,14.72343817,13.8916855
59.24110909,26.44963199,50.113934
51.88576741,17.52422613,67.20227
50.83117239,23.06722482,39.198006
51.77147225,17.03885305,67.83633
49.30314345,-1.560940739,21.677788
48.62617322,3.794568675,26.704575
52.88004202,10.40103455,76.18883
50.72365559,23.20988282,24.428635
45.58780804,3.708627784,53.06302
55.23213517,21.89245123,58.628155
59.28421867,26.39823726,47.448025
55.96433629,24.79541864,54.671448
50.7321711,-2.318507961,60.540707
50.50406743,14.64081538,21.526772
48.56323272,3.639194437,17.727615
47.62044204,17.01818973,14.309692
51.76799308,17.09656934,71.13127
47.4339294,18.13889426,45.00918
64.68437834,25.49299343,91.514366
57.96339392,16.67463975,60.026344
55.97533666,24.70119494,49.417023
42.10744541,26.67092283,32.22844
48.26499273,18.6254867,6.1753616
52.55497108,22.11006117,84.313324
59.26266599,26.4239494,43.233326
49.40298658,1.589885327,6.5611115
54.79914057,11.07253984,53.30376
50.49593032,14.83778501,66.7707
49.34643096,1.322342927,20.678772
47.96112231,22.36503452,27.485443
53.65868002,-0.830160159,23.786194
46.00779705,25.32694775,23.87481
40.09661889,-7.427181944,54.125336
50.96532566,0.301953276,15.758087
38.48394469,-1.720663596,40.03224
54.74349141,11.25737805,35.642143
55.25841882,21.61290043,53.26822
47.51326713,5.366409906,9.8760605
50.05575639,13.5900083,20.510231
50.88028015,11.09410722,18.47615
52.33744677,9.017000854,49.21057
52.50173071,21.7362909,65.16997
44.80145783,2.732729248,49.401012
47.9947202,2.903266506,37.23195
48.57720861,-0.649756793,18.347542
48.55138286,-1.275050545,8.262283
55.92832632,24.94555016,49.466156
52.80383109,-7.806001314,56.76887
48.58456146,-0.761054688,19.815796
48.52336674,-0.829996617,11.296875
48.5029592,-0.852942088,29.963882
48.08636703,7.463831336,37.62501
50.08032617,22.28962313,12.967186
48.73059365,4.054373198,25.444061
52.49519059,20.24247484,54.353653
47.85394224,21.68791369,72.731186
48.71438211,4.438004234,19.451721
55.95088357,25.21697977,66.39198
55.88085543,25.18934902,44.99849
56.03975603,25.08762321,55.80104
52.60179156,20.26748511,77.63794
54.92438155,11.13821025,57.002083
47.79503958,21.72846829,46.239166
52.65000573,20.33864257,63.18906
48.77643749,4.239990653,23.83899
45.51240791,1.146333235,51.22355
38.23352215,-2.11380997,42.22724
63.27982943,22.71052242,56.46387
52.53576589,20.40108434,69.85521
55.62386226,22.17224523,67.193085
54.06345805,-0.347963724,33.23346
34.99858335,33.65849164,6.85952
42.30674701,24.20096251,28.020988
38.69692601,21.31866881,45.774117
38.20989242,-2.155547872,47.138016
48.23916933,-0.196698441,25.862343
54.01504459,-0.490295342,40.35306
49.87725941,14.07822268,27.680313
48.13337785,-1.099371758,11.274445
45.27683495,18.63616258,25.139275
47.22415423,19.59581314,78.14903
55.91961847,13.66212724,63.76186
50.87687552,4.809229092,14.781448
50.26096132,13.35277836,21.875153
38.19487785,-2.129831361,35.755013
50.44901193,13.67626924,28.176895
50.41128693,13.72968385,48.358368
51.24176252,5.342385563,76.73932
41.78529997,26.28555735,28.010101
45.88704365,17.77452056,26.282333
52.65054356,1.004776293,63.86875
47.94430833,7.551217669,45.47114
48.05162013,7.519225839,36.554573
52.74623176,20.06197089,67.96081
48.12294941,7.488873305,34.510574
50.95894988,3.256955227,45.395317
51.71858324,-9.499034545,63.120155
49.31830191,0.744837443,5.119026
47.7992145,7.504755177,44.305176
48.72520209,0.581862914,15.051926
49.90733112,18.19019157,30.126167
38.06390851,-2.152138702,42.0114
63.30983414,23.00705949,72.800934
59.05546376,16.49759806,19.56746
50.08595003,22.40471244,34.218185
48.66095549,-4.116485971,14.786911
40.03978223,-7.435441499,65.37994
50.75550259,16.82748817,22.73819
46.04377863,25.20512814,29.770294
47.57738195,-2.217787574,23.845459
55.48655689,9.794468908,64.30709
55.48669891,9.920949405,70.54744
47.83680449,-1.846522451,20.431793
48.64480308,11.53300371,52.76452
38.69549749,-1.017880509,56.047226
48.13172663,7.112170959,58.43983
48.4637766,11.60859537,41.213722
53.26735999,-0.943119038,67.410355
45.5284381,3.330324004,38.031837
47.30071061,19.12996821,39.897675
55.86395665,9.76058166,71.39325
49.33077716,4.505976407,15.507713
41.07514951,-3.046116213,57.315395
52.48696022,19.91306154,68.92227
43.53054271,27.28787064,26.896378
41.2088214,-4.817701592,76.96861
41.07077608,-4.760178875,77.735695
41.1946521,-4.790007366,80.909805
41.05658606,-4.732565375,77.7599
56.97863627,10.14785572,54.027367
49.17699782,1.711710594,20.787361
56.94258891,10.21336653,80.60974
49.13220507,15.49926739,37.818855
48.5181316,0.703009165,53.226067
48.64392755,-4.388838878,24.95073
63.12742525,23.2081197,54.325714
59.06195655,16.35897881,8.091545
41.37146686,-4.711209966,64.030075
41.219164,-4.62604808,30.997223
43.24064155,23.25235514,20.95662
45.75345255,3.173810639,47.13588
48.36196835,-4.168964753,24.15873
46.31311783,13.9834107,47.61013
63.11547175,22.92096425,73.82784
49.34464725,4.421592467,9.479401
49.44781194,-1.56765339,28.798355
50.56625511,21.09989001,65.95151
55.97099393,25.65253957,59.598938
47.67485123,-2.160084041,28.70433
47.85321683,2.949822003,11.514938
50.69847508,16.87604147,15.6736145
47.86242525,-1.608573356,27.404137
46.69841119,1.475121641,44.30227
41.24948849,-6.630026607,56.95613
47.80919274,-1.596380569,12.914917
48.6493397,4.581362524,13.861343
53.36781128,-7.859181932,16.985794
59.10204093,25.91578673,48.12204
50.89602904,20.48825891,53.394077
47.22532737,4.598359745,14.490997
46.67086803,1.58479706,39.355347
51.11828485,19.81696245,62.239006
50.91840665,17.6809697,62.926247
59.13025443,26.14447965,44.066113
50.95224458,17.71523488,63.623116
47.77121287,2.800279454,45.83335
47.66380269,2.815365417,25.997375
47.81562293,-1.706152126,21.334068
40.40108162,21.2646172,28.249573
47.57144389,-2.270338294,37.825542
40.41706429,21.12501932,27.732819
47.72691916,-1.685707823,26.162231
49.13925926,1.690501035,9.024948
47.54776576,-2.318599707,29.495575
51.74600204,18.25889174,37.29788
44.36995612,2.032607937,19.515282
51.36784634,18.971868,82.343575
35.02065414,33.57436313,35.18889
39.90950945,-7.543287973,60.450256
46.03350854,25.14932452,29.268463
49.01094905,2.427599653,10.066071
53.55584303,14.87753885,73.416504
49.63335854,15.19516843,39.461494
49.32398135,4.368759417,11.319756
42.27963068,-0.586815086,21.533989
48.04732842,1.600778569,8.511612
48.77949781,1.476959801,12.537964
47.61264724,16.85680965,43.722397
42.44735159,23.17283462,46.839504
56.79864215,9.722036179,75.88436
42.36927858,26.64535701,37.670025
52.94531561,11.32398696,82.155426
50.17648226,8.670120168,20.715515
48.32830061,-0.596652957,15.921524
50.41083803,8.719814656,4.8663406
46.26335832,15.14830286,19.906677
50.35751813,8.777471153,15.669235
50.42972714,8.803753402,8.592697
40.9340528,-2.727974094,44.790016
51.92032071,18.34960377,82.2874
58.36635412,12.98608341,27.227753
38.35970572,-2.690322647,42.782875
48.74814535,17.17674238,16.954605
52.66707595,21.90104526,77.76969
41.80213004,25.25765693,38.118298
44.84081728,2.77838045,48.728703
58.42532373,12.7515634,54.209473
42.35612315,0.938745119,39.61574
51.87292912,18.25300053,76.767715
48.57771045,11.12445974,36.950787
53.13082578,18.61333804,63.59609
49.17415722,9.19103738,11.860146
38.24351922,-2.737422628,38.571606
56.87084073,9.950854592,67.28822
38.45942267,-1.163128636,33.623665
54.67701214,9.519584614,72.94044
45.30340512,18.30689844,9.791084
39.92104368,-2.217641554,71.949234
40.04702197,-0.848038706,49.908474
40.21578962,-1.752716875,55.760468
40.32453612,-1.606779147,45.733307
38.36081176,-1.975519844,40.867535
39.95704654,-2.366317667,26.595871
39.88569068,-2.352513712,43.45665
39.90059258,-2.379007535,24.824463
42.56887036,-5.281713695,36.03755
42.36531825,0.839754694,35.187363
41.45621918,26.05004441,50.012093
56.69129734,26.35608714,45.256874
42.60712931,-5.391194112,47.275208
54.76763762,9.798091128,52.693924
48.35086765,0.652435724,32.097206
42.59976585,-5.439031637,59.641357
41.29841055,-5.545163339,75.06903
50.90195798,16.79189525,24.956161
47.54347213,5.230645443,11.638435
37.91129633,-7.662488824,43.105553
38.0831551,-7.731497901,34.370255
37.92979423,-7.760527221,20.177887
50.87598389,17.50238616,59.7528
50.81682709,17.57848623,32.57782
37.76071795,-3.700343313,9.759476
45.21070876,4.389363874,52.090103
53.24203312,18.57528781,45.443466
42.65175234,-5.577289522,47.09902
40.28193546,21.50412925,40.34114
41.24175439,-5.555070352,53.96024
56.0874836,14.06376471,57.389763
50.1246571,8.867354054,51.89247
50.34040805,8.862202636,9.778931
50.34095239,8.918382553,20.955215
38.43620481,-1.205308026,44.33351
50.83183563,5.013522111,34.34456
50.88806524,5.064484487,31.79712
50.87373688,5.151465461,38.91446
47.36334381,19.86218138,55.31781
41.21297459,-5.620735678,57.65056
41.25846532,-5.681091436,63.378296
41.22039843,-5.573963629,58.964188
51.82479976,20.02990595,46.85398
51.69045161,20.11689844,51.45848
51.66518745,20.19891831,82.09521
51.64238969,20.2522004,64.47414
51.58655638,20.26869646,55.871822
51.64977044,20.57552626,72.972855
60.6975752,23.3254541,31.606964
51.97775391,8.995772267,7.573242
52.01394368,9.024096423,1.1384506
54.62321181,9.551167499,60.678413
52.60095695,19.84941898,52.13896
52.45290587,19.6675282,86.31607
46.2803958,25.08747997,25.262985
53.03962137,-3.035776597,42.47119
66.39432263,24.38919578,73.94629
53.31892977,-0.773957215,64.65024
50.66427024,4.889574391,0.0
49.86707447,13.85446101,29.121208
50.41268881,14.20890681,44.738873
41.77192247,-3.708198494,39.316956
51.65814647,22.33669815,77.15101
50.48955815,14.07460804,12.417976
50.42169954,13.95598983,14.251892
51.63135426,22.41744588,52.114616
41.78638655,-3.735907932,51.769817
50.46330279,13.79021448,15.47451
53.3695699,18.81299252,53.152985
54.76737476,9.673840813,47.188606
59.76066076,17.56026164,42.489677
53.39173422,18.7569423,85.92466
56.01771313,24.65170522,46.94225
49.84529177,13.96410696,15.215881
