sample_date,lat,long,depth,elevation,NDVI_mean,NDVI_std,NDVI_trend,NDMI_mean,NDMI_std,NDMI_trend,BSI_mean,BSI_std,BSI_trend,SOCI_mean,SOCI_std,SOCI_trend,land_cover_type,main_vegetation_type,soc_in_percent,sand,silt,clay
2018-06-19,37.19093,-5.9139,0-20 cm,72,0.1830000265033451,0.063741670447515,-0.0007196314399357,0.0144472132520811,0.0555655518444845,-0.0025753999019872,0.0373913268424966,0.0449978885145576,0.0020095064151213,6.505081285819518e-05,8.072975588857293e-06,-1.6566252125110213e-08,Cropland,Cotton,0.95,16.16806,12.279113,71.552826
2018-07-15,37.19415,-8.02848,0-20 cm,197,0.2160413165137595,0.0385903293207801,0.0022889877808024,0.0660910299751288,0.0271440221858593,-0.0006626050607028,-0.0132203410659053,0.02078516634739,0.0005055477775351,8.412832689458352e-05,1.186747230684844e-05,4.748282211285532e-07,Cropland,Olive groves,2.07,48.470444,26.982054,24.5475
2018-07-12,37.19449,-4.88595,0-20 cm,546,0.1649424258526227,0.0331713707625779,0.0004730210042702,0.0411989308742561,0.0348724420783181,0.0002769245470422,0.0192832855189936,0.0276801062166693,-0.0001843854659894,5.904017684979828e-05,1.0608928464211486e-05,2.142630189043226e-07,Cropland,Olive groves,1.16,42.562553,26.970736,30.466713
2018-05-25,37.19468,-5.11433,0-20 cm,365,0.1283257434293251,0.0611617780273159,0.0045990180412354,-0.0168978253199784,0.0593732222751119,0.0031326683872384,0.0571617250591166,0.0451909942455821,-0.0019181148529362,6.190568249741149e-05,1.078361601086656e-05,4.04251787020456e-07,Cropland,Olive groves,0.72,49.573753,29.352114,21.074135
2018-05-23,37.19581,13.8788,0-20 cm,298,0.1629796203669604,0.0486601669380728,0.0005738149724212,0.048050046122565,0.0389619251259368,-0.0014845791100879,0.0081711513442238,0.0251954369143138,0.0004974626179955,6.50737223142161e-05,5.075631092994845e-06,1.531421852658937e-07,Cropland,Vineyards,1.75,37.577133,45.643005,16.779861
2018-06-18,37.20385,13.67784,0-20 cm,166,0.1637189756348879,0.0402793113263254,0.0008350970820096,0.0326539999570215,0.0564343696011051,0.0023581337112606,0.0077914067756515,0.0364964335325759,-0.001492141905652,8.110077389151552e-05,9.17069163411528e-06,-2.3999500688289777e-08,Cropland,Olive groves,1.28,37.61117,53.178516,9.210312
2018-06-04,37.21592,-5.21043,0-20 cm,308,0.1512482101011849,0.0352881609473286,0.0006467744437731,0.0020084671071744,0.0414148082560657,-0.0005340612114702,0.044596832668906,0.0311087487891067,0.000266281620727,5.497664783588644e-05,6.757653495364007e-06,1.6785858586634712e-07,Cropland,Olive groves,1.3199999999999998,41.90508,35.494564,22.600357
2018-06-26,37.21881,-6.28709,0-20 cm,66,0.1859779969045531,0.0876189496447037,-0.0046156602669615,0.0369555471933,0.096739527601275,-0.0064180339284596,0.0199785953946223,0.0746838139379867,0.0043395988382569,6.381033935444095e-05,1.0300343892187275e-05,-3.602218214699544e-07,Bareland,Other bare soil,0.3,22.314842,15.950331,61.73483
2018-06-10,37.22563,14.44026,0-20 cm,347,0.1787063752965734,0.0668286533424594,0.0024317057186569,0.0404375495302899,0.0802157974185796,0.0019643820028617,0.0065482232809855,0.0570869932814092,-0.001324962805508,6.840449505043588e-05,8.792299399260744e-06,3.830885795167846e-07,Cropland,Durum wheat,2.81,43.23522,37.384575,19.380203
2018-07-10,37.22838,13.97017,0-20 cm,314,0.1677397093797473,0.0781597450680933,0.0026246465120626,0.0475131983876507,0.0847919161328955,0.000413894542311,0.0060940695414155,0.0595366691036374,-0.0004135445443177,6.902194035826455e-05,9.552564208768972e-06,4.284472850107431e-07,Cropland,Dry pulses,1.19,46.837784,40.00016,13.162056
2018-07-10,37.23209,13.88082,0-20 cm,321,0.1331829320461666,0.0840418984995647,-0.0023600495944402,0.0421453578149355,0.0970049049820749,-0.0034268179745307,0.0098082650772226,0.0671371326756256,0.0024334914970179,6.941680313174729e-05,8.476125660458789e-06,9.510857700838185e-09,Cropland,Other Leguminous  and mixtures for fodder,0.9099999999999999,30.338036,60.80436,8.857605
2018-06-28,37.23368,-3.91369,0-20 cm,660,0.1213779352049161,0.0147731398624993,0.0001558668333918,0.0200823450031493,0.0239040855848323,-0.0003541487924618,0.0427856894985898,0.0203623870662539,0.000161121696497,5.698042911001198e-05,4.318972612400782e-06,4.4644026708751206e-08,Cropland,Olive groves,0.9,47.038017,26.072548,26.889435
2018-07-21,37.23574,-3.00406,0-20 cm,1150,0.0641987926095499,0.0197215360722575,0.0005961685269287,0.0224979192297379,0.035236266245514,0.0014084744437112,0.0451997324061286,0.0207018440355153,-0.0008485426443889,5.206631643859374e-05,5.90011477300274e-06,-2.669659493672528e-08,Grassland,Spontaneously re-vegetated surfaces,2.2199999999999998,43.841312,20.602108,35.55658
2018-07-28,37.23739,-3.25443,0-20 cm,1270,0.1606481089401366,0.0284423407489046,-1.2192000749386945e-05,0.0811742383628364,0.0309025741442576,0.0001197109011406,-0.0111634912589422,0.0217172084421796,0.000123879881308,7.916138479411502e-05,7.179940929150929e-06,5.687149449051284e-08,Cropland,Nuts trees,1.35,36.099064,15.285357,48.615578
2018-09-18,37.23751,22.0284,0-20 cm,119,0.2569534615304328,0.0489760210123701,-0.0006077586548269,0.1147152872469242,0.0741693752774179,-0.0020339191170174,-0.051835722625464,0.051156344083154,0.0011360745635308,8.178895862967888e-05,9.921716336946556e-06,1.2713604470999285e-07,Cropland,Olive groves,1.81,25.293648,15.160187,59.546165
2018-07-12,37.2408,-4.94169,0-20 cm,432,0.1592262496926177,0.0255713896932909,0.0016531190459862,0.0309071921685598,0.0356609218321598,-0.0001047299319248,0.0188660775604944,0.0274014943451388,0.0004971921409722,6.52911397831785e-05,1.1301822156890254e-05,3.182572474452988e-07,Cropland,Olive groves,1.8800000000000001,41.082584,35.009823,23.907593
2018-07-12,37.25421,-2.46239,0-20 cm,1365,0.1185484356650335,0.0295254793448117,0.0016725456823879,0.0235825329747054,0.0301302570712508,0.0007149144981575,0.0151594738210494,0.018431115317212,-0.0002523030662272,8.299775073146706e-05,8.306914576794189e-06,1.3341179730229254e-07,Cropland,Nuts trees,1.3699999999999999,44.520565,30.356052,25.123383
2018-06-04,37.25517,-7.5143,0-20 cm,175,0.1643944366828544,0.0434242230467292,2.473560102392605e-05,0.0359113608015125,0.0613552776636048,-0.0008283122134172,0.002789702813345,0.0452998929269475,0.0008939013897196,8.383542473610134e-05,1.1112247396403949e-05,-1.3677634291262413e-08,Cropland,Nuts trees,2.3600000000000003,37.16185,17.071238,45.766914
2018-04-27,37.25599,14.17334,0-20 cm,437,0.2012439960879938,0.0565022330547173,0.0021415027996166,0.0305882903270648,0.046278700877633,-0.0034600915663567,0.0103473085119959,0.0316893715836882,0.0021684955601611,8.015054095807102e-05,9.913159511541796e-06,8.03198284564269e-07,Cropland,Other fruit trees and berries,0.89,21.87239,19.030684,59.096924
2018-07-21,37.25668,-2.98529,0-20 cm,1236,0.0791637261800995,0.0255579074665435,-0.0015453056529228,0.0240190282516457,0.0476517375240741,-0.0003319297098281,0.051072102629165,0.0330640605622456,0.0004000448560401,4.947047820258796e-05,4.595707694360519e-06,-1.3904118635237324e-07,Grassland,Spontaneously re-vegetated surfaces,2.1399999999999997,44.290432,23.445728,32.26384
2018-07-06,37.25693,-6.59463,0-20 cm,126,0.1858408267764367,0.0540682524497794,-0.0030772232603776,0.0440450924344154,0.0527725379297783,-0.0036938632494155,0.0131406880265748,0.0389540808203133,0.0029006538350206,6.89104353905755e-05,7.70877226426106e-06,-1.0096522086028428e-07,Cropland,Other fruit trees and berries,0.5,27.16188,18.739573,54.098545
2018-06-29,37.26159,21.69254,0-20 cm,41,0.2469391581083312,0.0718549839334671,-0.0016521382822771,0.1251797677363862,0.0803419126826124,-0.0017850678513785,-0.0577472420415112,0.0542447066176537,0.0010067925033563,8.775292234138923e-05,1.5455458011811e-05,-5.5470067317479534e-08,Cropland,Olive groves,1.98,35.944862,22.45413,41.601006
2018-06-30,37.26285,21.82875,0-20 cm,272,0.230908186623454,0.0561489154557626,0.0017754194952155,0.1261999228061874,0.037982816137657,-0.0017709638315921,-0.0583088375524151,0.0212055424791781,0.0005980189524573,9.400557069893202e-05,1.4483662454135804e-05,1.5146888330129424e-07,Cropland,Olive groves,2.12,38.399048,28.19294,33.408012
2018-06-18,37.2729,13.77108,0-20 cm,338,0.1621046834427806,0.0755952315764191,-0.0004079912905068,0.0565083827617384,0.0763053280266177,0.0016757235301451,0.0037823346686367,0.0530895938311657,-0.0008747412094594,6.7310295949325e-05,1.118302807551314e-05,-1.6229028269304856e-08,Cropland,Durum wheat,1.27,26.434677,42.623367,30.941956
2018-06-27,37.28222,-6.0269,0-20 cm,56,0.1490277676062507,0.0671533967301539,-1.6195459564959303e-05,0.045822487927532,0.055249567280107,-0.0017924202749613,0.015088113772648,0.042307925688762,0.0014873657004036,6.267556685603662e-05,8.4836226945856e-06,2.4937068605626344e-07,Cropland,Cotton,1.1,39.179688,23.126593,37.693718
2018-06-13,37.28357,-1.80963,0-20 cm,90,0.1529738701333453,0.055439323262112,0.0018306830994451,0.0664260899117114,0.0560955276804866,0.0023687412934464,0.0064532514388095,0.0405515607609999,-0.001452799410037,5.388696560118829e-05,6.3508304062955e-06,1.235448284638561e-07,Cropland,Olive groves,0.75,47.633774,35.653824,16.712402
2018-07-21,37.28628,-3.03636,0-20 cm,1218,0.0810211677287875,0.0175242201921325,8.9891313231942e-06,-0.0008189073462296,0.0411107281181582,0.0007347978030877,0.0668781668018976,0.0271170267142557,-0.0002449862376034,5.319196048654243e-05,5.769542755480637e-06,-1.9893396687588488e-07,Bareland,Other bare soil,1.42,44.093975,29.08414,26.821884
2018-05-25,37.28698,-5.22623,0-20 cm,208,0.100587340745933,0.0267369166847732,-0.000173502695931,-0.0435888815983823,0.0419463865162529,-0.0037147313136321,0.0770798205252911,0.0298844113225774,0.0022942347790693,6.027728039404604e-05,6.0272483969552646e-06,3.191040687261075e-07,Cropland,Cotton,1.1300000000000001,42.906662,45.633224,11.460114
2018-07-23,37.28732,-3.67389,0-20 cm,725,0.1540526822791198,0.0298156443212079,-0.0001208065256203,0.0150661224739348,0.0434388643347473,0.001291508936231,0.0351417976245107,0.0365093055173016,-0.0006233815238172,6.401806901889041e-05,5.690223049611209e-06,-3.180717649551696e-07,Cropland,Olive groves,1.29,41.041145,25.35578,33.603073
2018-05-01,37.28739,-4.28949,0-20 cm,557,0.1667132288277812,0.0217136743703358,0.0001855113235711,0.0481483399610181,0.0267749637032396,0.0006955184684135,0.00841672869669,0.0202417770044506,-3.974585903235477e-05,6.591174035916114e-05,6.569843833889854e-06,-3.742110069833419e-07,Cropland,Olive groves,0.85,41.112324,44.183582,14.704094
2018-05-29,37.28743,13.86149,0-20 cm,352,0.1397209980979425,0.0637856348334774,-0.0003835769776197,0.0433605740247209,0.0699388636119054,-0.0002754865156851,0.0127438835712176,0.045981555639227,0.0002976619148742,6.900736119756984e-05,9.231237034661588e-06,2.3979360568885214e-07,Cropland,Durum wheat,1.19,31.945923,42.83366,25.220413
2018-06-20,37.28858,-6.09721,0-20 cm,70,0.1812752655443998,0.0449757186828683,0.0001423984132332,0.0470853601297066,0.0533073222598907,0.0006470235010745,0.0081614838587329,0.0436069315546585,-0.0004840092284572,7.182956074315812e-05,1.0789643394743396e-05,-6.01201944358776e-08,Cropland,Olive groves,0.76,27.64701,19.98437,52.36862
2018-06-01,37.2936,-5.41081,0-20 cm,186,0.1330150187086597,0.0182862244307909,0.0001974757258219,0.0299794592126108,0.0355435324363028,-0.0021268616146584,0.0304865077733464,0.0223635960040598,0.0011626073429526,5.257193089040314e-05,5.4400836761907165e-06,5.37224300148541e-08,Cropland,Olive groves,0.5700000000000001,43.219685,36.24786,20.532455
2018-05-21,37.29489,-2.15188,0-20 cm,591,0.109466498391284,0.0277868957664934,0.0031175888933886,0.0084659040639864,0.036630649625686,0.0019221248693276,0.0388196485505632,0.0269071679845032,-0.0009340750442374,6.37692845793118e-05,6.37012376212091e-06,4.2722794465363966e-07,Cropland,Nuts trees,1.9100000000000001,35.455894,11.847913,52.696194
2018-04-27,37.29604,14.48959,0-20 cm,296,0.2406877910642758,0.0825958657521506,0.000582830240464,0.0985631707391039,0.0946329513569611,0.0007758644923465,-0.0332515772182464,0.0717396017633006,-0.0007772037460111,6.997660114708976e-05,9.203218066229292e-06,2.7018957247896816e-08,Grassland,Spontaneously re-vegetated surfaces,1.1,28.778084,35.475082,35.746834
2018-06-04,37.29677,-5.50313,0-20 cm,138,0.1670355865990483,0.0253780948128519,0.0007996614675811,0.0228461483905727,0.0458429808161322,-0.0035588760026722,0.0239243746523941,0.0329133799986791,0.002430411039792,6.459484801663283e-05,7.245617441706368e-06,2.963599529570831e-07,Cropland,Olive groves,0.8,35.88803,28.226751,35.885216
2018-05-25,37.3028,13.92958,0-20 cm,425,0.1539932339750862,0.0736319381824748,0.0035465175605696,0.0435658411851646,0.0876035414194694,0.0002044665722997,0.009387551254342,0.0611967415033278,-0.0004573286533681,6.70881328889689e-05,1.0173707268118816e-05,6.200796124712253e-07,Cropland,Durum wheat,0.27999999999999997,33.736282,46.737164,19.52655
2018-06-25,37.30339,-4.54399,0-20 cm,492,0.1306698552601614,0.0182217859228658,0.0001141648016049,0.0045043612787468,0.0308932643889426,-0.0003188100712427,0.0451947175586092,0.022484914823922,0.0002183875266797,6.393703761389817e-05,7.890630688336008e-06,1.6198742632088746e-07,Cropland,Olive groves,1.17,45.79941,40.13473,14.065857
2018-07-21,37.30723,-3.01759,0-20 cm,1336,0.0751129966671151,0.0175295822854845,0.0004367218152892,0.0036711158822913,0.0417742605726757,0.0006546058045522,0.0520494265743585,0.0262482613213418,-5.111233488354087e-05,5.642859355646471e-05,6.540881876329737e-06,-5.629243871715383e-08,Cropland,Nuts trees,1.4300000000000002,48.858597,30.278795,20.86261
2018-07-13,37.30788,-4.75058,0-20 cm,343,0.1698293930258601,0.0275015522329486,-0.0005108414795893,0.041892335937175,0.0247906470247541,-0.0002992581117778,0.0199781449532252,0.0211092302572563,0.0003846865329098,6.589632266441185e-05,9.935679435549718e-06,2.015013060304025e-08,Cropland,Olive groves,1.33,48.130165,32.592857,19.276978
2018-08-01,37.31005,-3.76958,0-20 cm,672,0.1561623240367962,0.0259008815592826,0.0012764967167314,0.0256942378169567,0.0377015329087299,-0.000367338595086,0.0233960665283815,0.0291092610447841,0.0001026502097593,6.432563882094859e-05,5.0641469075225375e-06,1.6086931413735593e-07,Cropland,Olive groves,1.5699999999999998,47.021996,28.330256,24.64775
2018-06-20,37.31388,-6.05728,0-20 cm,89,0.1684504192225731,0.064357729461205,-0.0005595289214841,0.0213910180782842,0.0818227085400207,-0.0024010648387748,0.0375121856199297,0.0662748564345306,0.0023457215492355,5.705907494686996e-05,9.01091323112458e-06,-8.898610661758759e-08,Cropland,Durum wheat,1.16,38.062798,20.827326,41.10988
2018-07-10,37.3143,14.08716,0-20 cm,199,0.1539147066152795,0.0877031477621526,0.0029263377468672,0.0352822464240498,0.0935358652263292,0.0020100707863137,0.0140475753576299,0.0643421313412919,-0.0026076074139756,6.92618214968822e-05,1.0729499134620834e-05,8.443546580004921e-07,Cropland,Durum wheat,1.61,32.201187,38.23082,29.567993
2018-07-14,37.31917,14.76025,0-20 cm,506,0.1847974865357139,0.0642220842164638,-0.0004858104100308,0.0538368324586457,0.0728805838769736,-0.0003723398906019,-0.0027448172179854,0.0544010393474448,0.0003113935024574,7.525507498921706e-05,9.399344320536597e-06,-2.0857149763660174e-07,Grassland,Grassland without tree/shrub cover,2.5100000000000002,44.06126,25.734364,30.204376
2018-05-22,37.32058,-5.69187,0-20 cm,103,0.1461595507614763,0.0639514238589848,-0.0004195046826025,-0.0106538422079581,0.0704752662948232,-0.0070853760849375,0.0408420467438931,0.0504321677521874,0.0047491179072487,7.210744068690666e-05,1.0013927019509975e-05,4.440038309744445e-07,Cropland,Durum wheat,1.05,32.176743,43.842136,23.981117
2018-06-28,37.32119,-6.33453,0-20 cm,153,0.1555152439465839,0.049345838226155,-0.0006430074839577,-0.0050360414226746,0.07713206440486,-0.0013532218913725,0.0598414710934955,0.0623847731317701,0.0016409554866512,6.360464343408907e-05,8.989117455482718e-06,-3.932584163556014e-07,Cropland,Oats,0.9199999999999999,28.73883,15.838152,55.42302
2018-06-04,37.32157,-7.55449,0-20 cm,158,0.145392119794147,0.0299082501709192,0.0007393830910745,0.0130018952781163,0.0381412539922802,-0.0001629891359607,0.0258797298163626,0.0285816618891191,0.0001058579201273,8.007457481780622e-05,9.595398827315403e-06,1.7680459967792594e-07,Cropland,Permanent industrial crops,1.6199999999999999,37.178787,15.264318,47.556892
2018-05-01,37.32199,-4.18258,0-20 cm,652,0.160970737489995,0.023894366057256,-0.0003359141400369,0.071154489484522,0.0228315543606958,-0.0011808779429838,-0.0125445045180658,0.0160735015763439,0.0006741976054566,7.38541594247988e-05,9.933337166971988e-06,6.572240754663302e-08,Cropland,Olive groves,1.04,40.1889,46.02721,13.78389
2018-06-08,37.3355,-6.7748,0-20 cm,68,0.1734101506164511,0.0898445252349736,-0.0015257938145544,0.0495350104484901,0.102935098036368,-0.0020083797805435,0.0164476969872612,0.0815871784861116,0.0015735747664742,6.46715719232053e-05,1.3234718777235769e-05,-3.904149243161805e-07,Cropland,Triticale,0.8300000000000001,34.35193,18.422054,47.22602
2018-05-25,37.33676,-8.62161,0-20 cm,430,0.2365634232221958,0.0467027663933537,0.0009903320237195,0.1227489248037576,0.014821460953296,-0.0007815662743453,-0.0557738092718335,0.0109061814892531,0.0006296840945203,9.104300449648062e-05,1.1132839126430766e-05,1.4225788022902544e-07,Cropland,Other fruit trees and berries,4.8100000000000005,47.547478,27.729002,24.723518
2018-04-27,37.34165,14.29063,0-20 cm,531,0.2020693912265173,0.0364908325172099,0.0012154623420285,0.0518627466589982,0.0493912876749721,-0.0002852483595902,-0.0001752295012458,0.0342009925066056,0.0001938099246162,7.549511024067173e-05,8.685120575230507e-06,2.788620443107045e-07,Grassland,Spontaneously re-vegetated surfaces,0.8400000000000001,17.117493,12.564724,70.31779
2018-06-28,37.3433,-6.52371,0-20 cm,177,0.1641973214571823,0.0312255043222973,0.0004143988174013,0.0200253019518618,0.0430460931459086,-0.0021531955135951,0.0396334055988536,0.0314592797252969,0.0016027492511864,5.981009226179668e-05,5.872587338171965e-06,-4.0428223248521007e-08,Cropland,Vineyards,0.6599999999999999,22.393295,21.31512,56.29158
2018-05-22,37.34864,-5.7442,0-20 cm,99,0.1299978086533161,0.063552340075322,0.0032375278663826,-0.0124776678548256,0.0627691779082048,-0.0005312008523409,0.0497392112627793,0.046489659846378,0.0004149714478541,6.722193867548234e-05,9.734069194141906e-06,3.661724796814758e-07,Cropland,Dry pulses,0.73,33.390945,40.917076,25.691978
2018-05-01,37.3519,-3.98333,0-20 cm,1134,0.1441181528048777,0.0220717400337924,0.0004563452406734,0.0366170161640817,0.0274098133020663,-0.0010382569291464,0.0203243074380267,0.021980341827263,0.0005398115915312,5.9427621262321575e-05,6.217840452813904e-06,2.59191612219405e-08,Cropland,Olive groves,0.75,43.43057,28.088696,28.480736
2018-07-10,37.35452,-4.92079,0-20 cm,293,0.1392586477372795,0.0413529558584839,0.0023865402680646,0.0002334442169376,0.0425808749468937,0.0005362580658494,0.0374254580351989,0.0342507073599635,-0.0002132201108094,7.087577059683098e-05,1.2275150894568992e-05,4.990524563678417e-07,Cropland,Olive groves,0.82,40.229332,51.23803,8.532639
2018-07-30,37.35614,-3.32293,0-20 cm,1213,0.1253193804231213,0.0241528214446311,0.0007855180282098,-0.0115044629897016,0.0472717524882654,-0.0002730579387739,0.060873206223391,0.0355499066078626,0.0003573158040185,5.281843299266745e-05,5.8408555418102165e-06,-1.210375408850881e-07,Cropland,Barley,0.6,50.872147,25.348303,23.779549
2018-05-01,37.35648,-4.07557,0-20 cm,1128,0.1471921517359575,0.0275804032764534,0.0007264158495325,0.0623693904795017,0.0255787576018413,-0.001322921644041,-0.0063610073107118,0.0228746281816406,0.0011143633038572,7.655082629887338e-05,1.1188542678171037e-05,5.36426968006014e-08,Cropland,Olive groves,0.89,39.85002,31.965485,28.184494
2018-08-22,37.36158,22.48186,0-20 cm,1333,0.1291755922158073,0.0402950343220266,-0.0014215525672674,0.0369909640258208,0.0612489329532476,0.0013274538973318,0.0098616878403631,0.0375258463174015,-0.0009632626145806,7.04864294191427e-05,1.087405578083725e-05,-4.1603641084464846e-07,Shrubland,Shrubland with sparse tree cover,0.9,45.016403,28.873796,26.109802
2018-05-25,37.36173,-5.10549,0-20 cm,216,0.1481493144318824,0.0393095185374263,1.2723622258721169e-05,0.0018919189191365,0.0557531725482744,-0.0027928233048349,0.0432162288125007,0.0461192096681972,0.00262243501052,7.018187801142955e-05,1.0252279168716416e-05,1.4652073328507829e-07,Cropland,Durum wheat,1.6800000000000002,39.31425,43.03989,17.645859
2018-07-10,37.36524,-4.96891,0-20 cm,240,0.1423926672913253,0.0232290307614653,0.0003840488921887,0.0171306569483931,0.044700554207653,-0.0011655457620478,0.0395613329011131,0.0384606986232921,0.0009879630141197,6.698130058750042e-05,1.103439584175794e-05,1.8924847122612136e-07,Cropland,Barley,1.23,39.43186,41.302483,19.265656
2018-07-30,37.36867,-3.23423,0-20 cm,1067,0.1047232366189723,0.0305946434794697,-0.0012437986544966,-0.0032320363704819,0.0454715302397516,-0.0008696565039531,0.0703461734350151,0.0350740994505094,0.0010407551568636,4.756323696174666e-05,6.053807149054064e-06,-1.8010701208775238e-07,Bareland,Other bare soil,0.99,43.37571,26.073982,30.550308
2018-06-18,37.37057,13.59694,0-20 cm,289,0.1088589447115051,0.0552643129330388,-0.0006183550776067,0.0277383087777104,0.0606290453332458,0.0008365841267315,0.0244776826678855,0.0403023477167226,-0.0008187090312086,6.82340737117042e-05,1.0560425758658286e-05,3.867834625580636e-08,Grassland,Spontaneously re-vegetated surfaces,0.8800000000000001,39.255814,56.165077,4.579109
2018-05-15,37.37579,-5.24604,0-20 cm,212,0.1192042558715499,0.0405679648982006,0.0015523956494925,-0.0263162541108422,0.0515621747793279,-0.0016423571992413,0.0670192000295289,0.0389821441678451,0.0012952651371785,5.71540704794358e-05,6.862986451622298e-06,2.4854476019929985e-07,Cropland,Olive groves,1.56,32.41748,28.293304,39.289215
2018-05-17,37.3764,13.44023,0-20 cm,188,0.1521448172052745,0.0754635664556593,0.0006204535478299,0.061244287315625,0.0759530857686164,0.00046072754838,0.0002912774810171,0.0541668776135928,-0.0002305576871191,6.822509836853202e-05,8.072893004541915e-06,3.144351487262296e-07,Cropland,Olive groves,0.9800000000000001,37.04083,52.61938,10.33979
2018-06-13,37.37948,-4.99492,0-20 cm,230,0.1219425418019864,0.0394421291281446,0.0008306549103901,-0.0305137856010846,0.051522390545376,-0.0001226647750681,0.0757367848970686,0.0390919280326426,0.0003523477209726,5.7401133639609e-05,7.867241618057989e-06,-1.4654923042023908e-08,Cropland,Olive groves,1.25,43.07579,25.862488,31.061722
2018-06-19,37.38013,14.98899,0-20 cm,56,0.1647795698082019,0.0907351144949393,-0.0031448690181016,0.0356969460258394,0.0941328866413418,-0.0008531576681345,0.0099945138860641,0.0697015687974947,0.0012123263079558,7.136836502578344e-05,1.0462117446754103e-05,-2.2168555883706586e-07,Cropland,Oats,1.3199999999999998,40.78652,44.612576,14.600906
2018-06-20,37.38095,-6.09608,0-20 cm,141,0.1908987423384623,0.0811567828764361,-0.0004584130866563,0.0475561625981883,0.0791335509599782,-0.0009754156530363,0.0124699359166701,0.0640044627234534,0.000960786018426,6.33727737061028e-05,1.1806845535427617e-05,-2.0995670484320835e-08,Cropland,Olive groves,0.93,39.882458,19.634552,40.48299
2018-05-14,37.38242,22.4629,0-20 cm,1103,0.1917110807302031,0.051042332348355,-0.0005926730806967,0.0589197283798843,0.0546362897374868,0.0003469499880981,-0.0029899117700424,0.0332724197105888,-9.425121332347017e-05,7.114607593969468e-05,1.11198761042335e-05,-2.2585690186477603e-07,Grassland,Spontaneously re-vegetated surfaces,2.62,32.71747,19.09106,48.191467
2018-06-13,37.38283,-4.85831,0-20 cm,248,0.1458433339619761,0.0331273160864495,0.0026604925712035,0.0061459139724778,0.0320687052072318,0.0016822339679036,0.0387560190421449,0.0235451623482855,-0.0007392617107614,6.660048727337868e-05,1.1270404905915778e-05,-4.6416383010766136e-08,Cropland,Olive groves,0.72,46.25548,35.79484,17.949677
2018-05-22,37.38856,-5.61575,0-20 cm,112,0.1382555652051446,0.0663911850336718,0.0005116435180325,-0.0078975496237498,0.0759660209766158,-0.0051515239491657,0.0390910289977034,0.0527374961064546,0.0033408627004768,7.206168512769186e-05,9.532660149206333e-06,4.80778001659382e-07,Cropland,Durum wheat,1.02,36.46529,49.343777,14.190933
2018-06-01,37.38916,-5.50121,0-20 cm,125,0.1527930101627853,0.079057115835548,-0.0013663142758802,-0.0034045697853616,0.0986387731612861,-0.0067566549992879,0.0317079304366238,0.067482238233208,0.004044521366829,7.447588583801035e-05,1.0665892332088791e-05,6.772896984610553e-07,Cropland,Durum wheat,1.08,28.414856,46.5372,25.047943
2018-07-10,37.38983,-4.81405,0-20 cm,277,0.1639276084382045,0.0196727631281694,0.0003996693185702,0.0231166258527933,0.0257164353310833,2.4028048463618224e-05,0.031978453065748,0.0225206122561533,0.0002936257372652,7.149593736892978e-05,1.0086723956029646e-05,1.5290122132915958e-07,Cropland,Olive groves,1.1,36.79602,32.92009,30.28389
2018-05-25,37.39431,-6.85842,0-20 cm,99,0.159002351401868,0.0818775315059968,-0.0012172688691289,0.0208514562525397,0.0866208551849453,-0.001568928046668,0.0373329083443519,0.0706622802543359,0.0009128110303579,6.465269921297104e-05,1.1128950794678354e-05,-1.926229701087627e-07,Cropland,Sunflower,0.48,36.293648,33.0084,30.697952
2018-05-24,37.40038,-6.72175,0-20 cm,119,0.146985636132233,0.041776122770509,0.0003767516116957,0.0055892976368407,0.0464679712856189,0.0006271671366149,0.0378379206732532,0.0340993366139408,-6.01771336185635e-07,7.061212100274539e-05,9.097186895024458e-06,-3.073346874482849e-07,Cropland,Sunflower,1.16,40.646736,27.43033,31.922935
2018-06-13,37.40092,-5.87109,0-20 cm,76,0.1720775307761411,0.0591216695212257,-0.0022548666846775,0.0381131090357929,0.058522109689479,-0.0033688405382564,0.0175614520377669,0.0462968074937841,0.002688226815213,6.807789980354886e-05,9.309166399605715e-06,-4.314196361692344e-07,Cropland,Barley,0.52,22.721733,21.635836,55.642433
2018-08-01,37.40247,-3.76535,0-20 cm,1089,0.1715102148943822,0.0261146436023846,0.0009536755469901,0.0465009655531844,0.0281788150941083,-0.0015924227037361,0.0143418951581774,0.0219711122885163,0.001229231334193,5.703541904395179e-05,6.179425590004896e-06,-7.647031180071954e-08,Cropland,Olive groves,0.5700000000000001,45.36597,28.596233,26.037796
2018-06-01,37.40325,-5.52735,0-20 cm,127,0.1518496020592749,0.0711251357526184,-0.0007553271420804,-0.0017677807943342,0.0780011309811124,-0.005974555420097,0.0409051285711117,0.0590723458464356,0.0038597818375712,6.706344783087844e-05,9.971874009338966e-06,4.019093974270239e-07,Cropland,Durum wheat,1.26,41.181545,47.341915,11.47654
2018-06-14,37.40839,-5.8269,0-20 cm,100,0.1659444081059329,0.0512186615270776,-0.000458793748189,0.0240235815606177,0.0689051453655976,-0.0022690585636865,0.0310596927516572,0.0550017154572475,0.0014201258109246,6.828553846596608e-05,1.001780857738097e-05,2.657250421288951e-07,Cropland,Common wheat,1.02,18.92537,14.7988615,66.27577
