system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
6749,-0.02612839531659858,0.10862744464998582,0.2083625571049569,6.37400884395773E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[11.921120969999999,43.03318467]}"
6750,-0.01029208588931859,0.0418807950179575,0.22920222190913092,8.392029140572366E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[21.51911467,57.12193974]}"
6751,-0.06100497474504072,0.1321720710881921,0.3184889003842376,7.31085500068053E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-4.645485196,42.40740744]}"
6752,-0.043493498672268094,0.09812080282622283,0.19789746796175217,6.896489277221187E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[10.07658462,54.19266426]}"
6753,-0.04745380549951841,0.12227508910548161,0.2223806700066608,6.637415305356305E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[11.82716817,43.16131844]}"
6754,-0.05182241246409158,0.11078550060713846,0.22602054744534653,6.798560502101545E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[3.667943614,44.8262131]}"
6755,0.021455136811614317,0.011759043190007411,0.23515966230994664,7.966395104473388E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-1.9485259360000002,41.743390909999995]}"
6756,0.04782544397986256,0.01176425104367209,0.14078019464111233,5.5559279057565936E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-6.026896833,37.2822212]}"
6757,-0.09503808908690273,0.17331014696681762,0.323459690747696,7.664901734137002E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[2.129282279,47.07392393]}"
6758,-0.0287694976833023,0.07831164949511608,0.21030934782934052,7.446030868359248E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[16.20085637,39.83510745]}"
6759,0.05731907004753389,-0.039346705473310595,0.09894115239143132,6.806317340176846E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-5.941434124000001,37.11250501]}"
6760,-0.16560210321352709,0.28336494694930353,0.3367425149024625,8.55772330656864E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[18.219749190000005,48.60345600000001]}"
