loc_id,BSI_mean,BSI_std,BSI_trend,NDMI_mean,NDMI_std,NDMI_trend,NDVI_mean,NDVI_std,NDVI_trend,SOCI_mean,SOCI_std,SOCI_trend,lat,long,sample_date
894,-0.06984962423502925,0.07324517908007963,0.002584673547209703,0.18711276659896275,0.1720939356684802,-0.0031293389084218227,0.15498697397549005,0.10835850119612146,-0.005714488395962151,6.869777690632588e-05,2.270984258833452e-05,-5.697648165834657e-07,59.681415980000004,15.371628939999999,2018-10-05
895,-0.050798937305173944,0.0522242759674255,-0.0001840584522140387,0.13387509470772874,0.08027857127444069,-4.311566662752107e-05,0.1871990205411414,0.07920297754661405,0.0014453020568164204,6.662044524251161e-05,1.0836179402085067e-05,-9.690769051784567e-08,52.49269522,22.871608230000003,2018-10-05
896,0.003275161784041955,0.05610108560888818,-0.004250707697108613,0.05041159074965459,0.08260341411224548,0.006904008344882156,0.13204009588730217,0.08200204347311164,-0.001387414942304724,6.245737947194378e-05,1.2546080394665122e-05,-8.245529817856607e-07,34.729112400000005,32.8867757,2018-10-04
897,-0.05498091799757052,0.07698970848353867,0.0035907969770011903,0.13101277468544698,0.10745389758980384,-0.005457107662576976,0.2202362750445756,0.10304692337188225,0.0008573048793649161,6.705042689952383e-05,1.3072502118470388e-05,1.08018733251883e-06,54.68260613,-7.704693206999999,2018-10-04
898,0.03287481058181929,0.04734402824966247,0.002813860321031145,0.017129813568232184,0.06072072339641806,-0.0031868693242195997,0.13540129270405254,0.06741239030939644,-0.00029228940112643084,6.0045393037227586e-05,1.003837893089288e-05,-4.930654288138365e-07,40.91951587,22.556889749999996,2018-10-04
899,-0.01679374500790455,0.039182457152453054,0.0010746696902021033,0.06853379959931374,0.05370761921198274,-0.0003238013304235992,0.2152493439086057,0.07241709539596432,-0.002554591546293343,6.943970657994088e-05,1.0686340832816027e-05,-6.644025999238185e-07,47.35670411000001,22.86444107,2018-10-04
900,-0.058890381980159535,0.06852487943662332,0.0016920809486049141,0.1364131160218342,0.09407203234008495,-0.0029147903119789405,0.2310171866700698,0.09154949623463234,0.0015761704369387716,7.056065412681997e-05,1.656977473544605e-05,-2.0074064349535383e-07,60.53400587000001,15.254504619999999,2018-10-04
901,-0.046256962721398766,0.021684632425700612,-0.0006468881202461933,0.11187256564774681,0.031524550541725344,0.0017797473466304313,0.18026059538982647,0.04736975861344696,-0.00045846064134632435,6.764944111185574e-05,1.4309551905018277e-05,-8.298659632681378e-07,42.69949081000001,24.270885600000003,2018-10-04
902,-0.03715497829638544,0.04922247175758603,-0.0003727247985714418,0.10424493614246659,0.06681612040907275,0.0008583650134900568,0.19423235395183847,0.09330099827253603,0.0020960431872153926,6.983470220075095e-05,1.544752636636479e-05,-7.118298399359426e-08,42.61847376,24.32565047,2018-10-04
903,-0.04549127324204343,0.06823721941034427,,0.12078213843685225,0.09573580482306845,,0.2048251308641725,0.09380848896863551,,7.002203784396699e-05,2.0449693571341066e-05,,58.56320533,13.758187970000002,2018-10-04
904,-0.07538495719512134,0.062011276446800885,0.0032509516684955594,0.1567967143536749,0.0859329273914859,-0.004322328709554104,0.24320487592805007,0.09887803791788705,-0.007472279575512302,6.83522409663582e-05,1.1642797357490487e-05,1.9173967163724173e-07,55.128856320000004,-2.0209137979999996,2018-10-04
905,-0.05647706643749487,0.06753621527926199,,0.1358598421969961,0.08879728635322394,,0.19631228715888333,0.09999431205094222,,7.085526404968446e-05,2.078707055171702e-05,,59.954522620000006,15.30749688,2018-10-04
906,-0.06268756561870167,0.07306871924957682,-0.00571016740739649,0.13121084369849456,0.09312370862988084,0.006855483814192398,0.23797464144098823,0.11556172841571322,0.004701580109525006,6.939274694424589e-05,1.515115355541273e-05,4.348933956341684e-07,34.89928866000001,32.5092367,2018-10-04
907,-0.04504142057133372,0.045356775748272245,-2.630526950030609e-05,0.11365515356458782,0.07573123098406878,-0.0007474410491095443,0.23570513792656475,0.0996755212620171,0.004520757368375047,7.418859033347738e-05,1.2223625697662283e-05,2.2968584302401851e-07,34.89828037,33.03211985000001,2018-10-04
908,-0.07233553120178925,0.060449640945420866,0.0008719720160505008,0.16023287097332567,0.08333114505731849,-0.001317257817815602,0.20013104520380082,0.09526119716964274,-5.430575082636253e-05,7.217637422405284e-05,1.984339365156601e-05,-1.3589443810215326e-06,60.51739084999999,15.215442700000004,2018-10-04
909,-0.06817253034546551,0.05539845596814816,-0.002217902333324518,0.15328451637265866,0.12121098480877626,0.0063056856843054804,0.2229106539343829,0.11676513639445676,-0.0001833344821749365,7.160864182927954e-05,2.0738269136528937e-05,-1.3433643042465567e-07,47.14019858,22.998075139999997,2018-10-04
910,-0.031201350230386338,0.07906086053335852,0.0029996770712472807,0.09840563010991285,0.1119406900717568,-0.003938168779937755,0.19405743188660515,0.08311675064984145,0.0002774139059712293,7.445824689114998e-05,1.1729645218079955e-05,-9.420522150402706e-07,59.86616845,15.257946330000003,2018-10-04
911,-0.01710873632536487,0.05812391272210983,0.0013337526639488136,0.09446644308588295,0.10533738756828383,-0.0019325990352707836,0.12475175477867159,0.07720292692158161,-0.0017301908635986287,6.324230561159639e-05,1.412732920131486e-05,-1.3586157504928567e-07,47.75872849,1.379698691,2018-10-04
912,-0.0634398784805658,0.06577029627293061,,0.1444372467622105,0.0962181034538862,,0.21962226766953516,0.09029990679545602,,6.86039074274407e-05,1.708670645166618e-05,,42.36077591,25.203109480000002,2018-10-04
913,-0.027953521936091803,0.061123294793751705,0.005004306561818862,0.10417005212111588,0.10306125020864516,-0.0080373705650521,0.18616930291206998,0.07672008139679656,0.002866341099760149,6.524742533793014e-05,1.278112533217587e-05,7.292338144558008e-07,52.05554252,-1.469887438,2018-10-04
914,-0.04860733434150794,0.05335522081015267,0.0037700383835441854,0.12192955923978724,0.08209871074417709,-0.004747694769477979,0.18684460158557148,0.10321105020054236,-0.00218413682541197,7.184975768892334e-05,2.2313052603505158e-05,-1.2535572286229224e-06,47.26293499,22.733510189999993,2018-10-04
915,-0.03836869290072679,0.06222093330185568,0.0012747492380110882,0.10688965664949542,0.10418317655816683,-0.002524373045163133,0.20845601700789884,0.10913765844762913,-0.0030716743907509042,7.54395170263421e-05,1.4939987434018319e-05,-1.7448270513850866e-07,42.32547737,25.19404463,2018-10-04
916,-0.062172953394197664,0.07760999902709431,0.0016841395156206823,0.13598796655845483,0.10292895664548878,-0.0012345962976209343,0.22752026461556246,0.10472394099345606,0.0021321215075532926,7.591808840711107e-05,1.6113960911328714e-05,-6.332239123171219e-07,59.60865081,12.98739546,2018-10-04
917,-0.07238233494458962,0.04631133211968109,,0.1496189004113908,0.07254194640281973,,0.2378956468797315,0.10926001947389746,,7.049927226318996e-05,1.6946077916644877e-05,,39.26963882,22.165012399999995,2018-10-04
918,-0.040757545604887646,0.04294804598905118,0.00022439647660597137,0.11784862005419258,0.06170779298146942,-0.00025891688806245423,0.20665113956347025,0.07466229821436648,-0.00236473208676008,6.784355898041353e-05,1.3127030893544431e-05,1.088276887209256e-07,48.030596149999994,5.23880848,2018-10-04
919,-0.01521478087012804,0.05307433006149932,0.004078954083918997,0.07686224661626438,0.09389684560100642,-0.00603696897230892,0.1790049409960385,0.09208570917678191,-0.00444281420004164,7.711332307505048e-05,1.11613017856459e-05,1.67528946052292e-07,44.05443845,22.8845016,2018-10-04
920,-0.013888808387571974,0.05847455133475893,0.005261265370583443,0.07249286609477182,0.08082859692697762,-0.008120969782663398,0.1917368602758577,0.049691020098597,-0.0037813816864098225,7.422058892737367e-05,1.4865626084569236e-05,-1.1004298744617139e-06,57.83935008000001,14.458567690000002,2018-10-04
921,-0.09847213562115129,0.0472218039370603,-0.002885401948304596,0.21444143983360053,0.11933325267901994,0.006175700796954072,0.22362585379383973,0.11426056165025136,-0.0010921371058432783,7.232254915231702e-05,2.0636251414933862e-05,-1.284731846443447e-06,48.65704611000001,1.7713855220000003,2018-10-04
922,-0.04217382790100418,0.04348560549821593,0.001119684376901337,0.10580611167257077,0.06367431184871596,-0.0022708876015943014,0.22833554816021864,0.06775266838469846,-0.00011729342156859078,7.73470782644554e-05,1.045862324042835e-05,-3.8936150749052795e-08,47.87629345999999,1.494429555,2018-10-04
923,-0.041106458904664134,0.07193752703217463,0.0045206363051717635,0.10815815869980645,0.09689423366322393,-0.0055413139262089324,0.19783629385221643,0.0946771771606769,-0.00023161498257986626,7.441300300333446e-05,1.3461892917518557e-05,-2.5429869698177363e-07,59.6273794,12.95362917,2018-10-04
924,-0.06547918922916522,0.061752647311801835,0.0008280234217967968,0.16689010553011296,0.10668397075774559,0.00018474915123723978,0.1862601598517462,0.11748307659872662,-0.005213787625581783,6.867697607197099e-05,1.5899317468643193e-05,-7.526671038570835e-07,48.62331967,1.804280865,2018-10-04
925,-0.04127738847402951,0.05705726680047234,-0.00012963091737115177,0.11050592063438021,0.07974829848917084,-7.610453231695347e-05,0.20517667537107193,0.09034159499465101,-0.0030479160708696868,7.135978318922921e-05,1.2560897644831948e-05,-4.383934041876628e-09,42.89558697,27.550681949999998,2018-10-04
926,-0.06052876892174447,0.07040399706382441,,0.15007918642218124,0.11571353410347784,,0.12746667915167997,0.10725398230044307,,6.977871257258699e-05,2.2141250134682715e-05,,47.97178241,1.55934912,2018-10-04
927,-0.05761708542116285,0.05344121045578355,,0.12846764565843535,0.07600352859531534,,0.21174817497344672,0.07599866034551309,,7.786671970789654e-05,1.3924461666866356e-05,,57.76188382000001,14.617327700000004,2018-10-04
928,-0.045682955171324424,0.07071043489332139,0.00018969088196955434,0.11431902786585757,0.0901965624635036,0.0009646749055299632,0.20869358151092063,0.10937047416980816,-0.0038646465492573243,7.164513131246934e-05,1.4612971681826634e-05,-9.183192589922407e-07,47.25601844,3.2168782930000006,2018-10-04
929,-0.04992197290284155,0.0474299209742451,0.0024177286053406757,0.12348526108751574,0.07228603208539869,-0.002863009593048357,0.21815996893031833,0.08913277730625759,0.0034964892277945235,7.737446919357147e-05,1.7740945248163687e-05,-9.103887953100354e-07,59.62028477,13.27155955,2018-10-04
930,-0.06836929402174138,0.042223285817514916,-0.001505770923247477,0.1556539880110483,0.0960367393108106,0.0049192438868295475,0.20215671433842605,0.10654155162659056,0.00047494107605753385,7.016276298095349e-05,1.792386222331046e-05,-7.290009122246312e-07,59.60711983000001,13.058017409999998,2018-10-04
931,-0.035383969577189416,0.06299307525976353,0.0011725643053688314,0.1071452282538315,0.10344655724711348,-0.0024376172819173636,0.18814219634732438,0.10189331289713517,-0.001046206632858316,7.700934237261075e-05,1.4052536218295496e-05,2.877637514330371e-07,47.90786444,1.4352583910000003,2018-10-04
932,-0.06563388246853448,0.05071575250926864,-0.0032111193351303515,0.13820662174484855,0.06608457757231023,0.004523680971426201,0.28086843580536525,0.08595405580528563,0.007657575733974605,7.332482103152065e-05,9.433043739542933e-06,3.744085549990728e-08,47.05325440000001,2.873150019,2018-10-04
933,-0.03840139804621977,0.06227617722241604,0.0008575571886535983,0.10351090063057597,0.0872579280374966,-0.0016329575626115656,0.15179326523895018,0.09018540710252251,0.0049335188153885375,7.315655743929826e-05,1.7033803762470498e-05,1.4896259893102847e-07,64.36636249,15.75029724,2018-10-04
934,-0.09931316674166629,0.05157443715642377,-0.005086597299387823,0.180819654320922,0.06381579960206536,0.005771196760517388,0.25883549117536797,0.11613906566936384,0.004884330616808762,7.378120925143263e-05,1.570755248755377e-05,6.030733306898606e-07,39.29038408000001,22.14550877,2018-10-04
935,-0.03142325436157574,0.049314681155293756,0.003131149989780522,0.09446345371325526,0.08647243056769265,-0.005766383143710857,0.21010880691330844,0.09119789644443888,-0.0023367313361324572,7.734259024586276e-05,1.2508415320619434e-05,7.073966166761484e-07,40.95812269,22.5406838,2018-10-04
936,-0.017480413205170072,0.05069869306225232,1.001893440280952e-06,0.07360797714325988,0.07754417036854787,0.001216289651749097,0.1993848251226349,0.08593477536974047,-0.0012618486708214595,8.331858441529519e-05,1.097068913390592e-05,-5.346937358125856e-07,53.60546065,20.81648259,2018-10-04
937,-0.005387474549185441,0.06424512045274386,0.0011820964554929453,0.04632421335212637,0.08964748465494739,-0.002017427999315406,0.1563050628259397,0.11675430118113275,3.2402138535640424e-05,7.986516887867032e-05,1.1956844127605138e-05,1.8576215048417256e-07,60.51201842,15.360273699999997,2018-10-04
938,-0.05325348834110327,0.03443492437537556,0.0022296278176126925,0.12296961895633782,0.0542605833307982,-0.003883759023664652,0.19496324023113226,0.07537268063322568,0.0033156124603958043,7.24844357322519e-05,1.5189339405671106e-05,6.94188832162646e-07,54.98097474,-8.064965698,2018-10-03
939,-0.1104613994950697,0.03062197531997878,,0.19968083097852624,0.05459188081328076,,0.2740984099080657,0.07160146225186807,,7.881520281373042e-05,1.4458674718383962e-05,,60.79904504,16.69440616,2018-10-03
940,-0.06020788250012268,0.04675932313577615,,0.13527786627815286,0.06783814211738134,,0.17212991568292427,0.10013635104565385,,7.282176654706711e-05,1.8928739831703193e-05,,66.44111838,23.141219909999997,2018-10-03
941,-0.052284417909323685,0.06025670048499387,-0.0017274577553382559,0.14820495320190702,0.11769591150685574,0.003268845423348234,0.14269360670679143,0.09757144969207504,0.0006513447126188492,6.366424263705078e-05,1.7515624900518132e-05,-1.0883504510667587e-07,66.28590339,23.24183431,2018-10-03
942,-0.04671716753425167,0.0384219600028301,0.0011519027312859177,0.10847107748538606,0.0568583669173271,-0.0025108546304592892,0.22752733394165295,0.09040912898313334,0.005412941853653924,8.137626828989909e-05,1.7259732322944123e-05,9.341551037667588e-07,66.53006343,23.415587540000004,2018-10-03
943,-0.03287988441985157,0.07516357605862176,0.00565079367361368,0.09722688743577337,0.10090824025654922,-0.007310970683212066,0.18657080279861496,0.0848666786818811,0.0007119395992874551,6.941359059014602e-05,1.3738978782475772e-05,-4.9155811076541705e-08,66.24365621,23.31013087,2018-10-03
944,-0.08049191884248043,0.03449944648557252,0.0016286963077263435,0.15618780206921548,0.052587174856881816,-0.0034200624453826585,0.23540267179206795,0.06869456871067017,0.0049079338573000736,8.014981948667727e-05,1.2138619950755248e-05,9.552074542156613e-07,66.4488839,23.508978530000004,2018-10-03
945,-0.09587474033482156,0.06292178981594813,-0.004284693012601796,0.18435714749448184,0.08355833896758401,0.005713366873199247,0.2907916995887429,0.08971250687523184,0.008539491104194455,7.418084943337184e-05,7.673829965064361e-06,-1.593234911482831e-07,49.52559995,3.4302793209999995,2018-10-03
946,-0.0768134350985474,0.058820480036016524,0.002695350766248474,0.14510904808360361,0.08524320124892394,-0.004702285314818048,0.2487911233988272,0.08531449597939324,-0.004193885700387545,7.949774741403785e-05,1.2602747897589265e-05,5.044524552585363e-07,46.72645756,3.4163971320000006,2018-10-03
947,-0.08926571453886771,0.039654192945085,,0.16470415172466094,0.054096403953184095,,0.2578726034687348,0.09951282700898835,,8.133601032143053e-05,1.885113887721687e-05,,60.34781913,15.406311970000003,2018-10-03
948,-0.02727028619279357,0.06009649947870719,0.005095254253052513,0.09613771071850444,0.0868857116534342,-0.0067495900679202525,0.20351241777384996,0.09283691105814171,-0.010662420244722326,6.613830323225553e-05,9.921090548947865e-06,-1.0490640865306371e-06,46.98220306,3.4634679029999997,2018-10-03
949,-0.05626905310886599,0.034631718191909196,,0.13669484112420854,0.0664755775328157,,0.20131121272851166,0.08849819195221958,,7.04237171401573e-05,1.8716440662065236e-05,,47.14352661000001,3.4432678050000005,2018-10-03
950,-0.09357374994301568,0.04601570157331943,-0.0005563656771113934,0.19348492329554523,0.10403583977022356,0.0014436539019017619,0.19010802865086215,0.10926567110792446,0.0004600673361087583,6.73293295974419e-05,2.2931002048651143e-05,-8.571643562828558e-07,59.48206395,13.01167456,2018-10-03
951,-0.05259312926562137,0.04770155995843363,,0.137760401871339,0.09283494197865605,,0.2010879864972054,0.0890299956608603,,6.93357927511134e-05,1.3390885675092645e-05,,42.58285651,25.31021857,2018-10-03
952,-0.07022443426759431,0.04077815853627568,0.0024859755444491096,0.14945041195324424,0.06894253848389865,-0.004769040102516582,0.20811031276434297,0.09014805881641477,0.0006126445761337411,6.496151325445659e-05,1.7848100391348852e-05,6.212770649866359e-07,51.19171206,-1.57079216,2018-10-03
953,-0.052818344589830174,0.07499082484463888,,0.13043441552785734,0.09710706850226596,,0.2104250702156219,0.10289340221409135,,7.024774634698167e-05,1.6686132509447018e-05,,46.95627332,3.334842237000001,2018-10-03
954,-0.04422270716073978,0.04929056801818342,-0.0008331750339246286,0.10590128636761018,0.07216429959222863,0.0013891192691144632,0.2075067757302461,0.08508543009368295,-0.004299787895787562,7.27705816048284e-05,1.3378380844600515e-05,-6.999626655436055e-07,46.92441087,22.037257289999996,2018-10-03
955,-0.04867087908410653,0.06307246799040321,,0.14259795693201774,0.12190607638217377,,0.18188747610687928,0.0967782885579003,,6.234681397930884e-05,1.5162322752370052e-05,,52.60450843,-1.045299562,2018-10-03
956,-0.09405990039952976,0.049959158999931974,,0.2013438436398355,0.1269876135646793,,0.1402012501039578,0.13295466019297414,,5.374286618242818e-05,2.306681698784499e-05,,52.865390680000004,-0.5704274640000001,2018-10-03
957,-0.05967771944304447,0.06976656864730335,0.0020278313817121544,0.15236529206491894,0.1358540042075344,0.0001835478180012166,0.18049421992115025,0.10354791797869072,-0.004692238602576766,6.626055715637825e-05,1.934008714151809e-05,-2.810929785178303e-07,51.09239395,3.380869524,2018-10-03
958,-0.07462703052180598,0.04347248048149075,0.002496704944468754,0.17259686633669727,0.07182557774998245,-0.0032972364754617605,0.18126379804479317,0.09048839275375614,-0.0006839214049111929,6.422162101870062e-05,1.67244744547501e-05,-2.700827082420328e-07,54.52165979000001,-7.921686782000001,2018-10-03
959,-0.05658498677909724,0.05480753894579636,,0.15673985770470317,0.11929211452421525,,0.1635148064628768,0.0885727608926674,,6.868345154649843e-05,1.781807300980329e-05,,60.375146570000005,15.15686577,2018-10-03
960,-0.04737430868376467,0.05986831590474389,,0.12874607864014678,0.09449842313629953,,0.19210738200884112,0.08238995035748643,,6.996315661172329e-05,1.5936894732938246e-05,,51.048331749999996,3.559101525,2018-10-03
961,-0.0831743437157944,0.05425445152846993,-0.0005060228890836443,0.16095017255696958,0.07604792480071103,0.0004279145770390122,0.259204213680545,0.10137539375713236,0.002814651956697911,7.234254322067033e-05,1.6066812526019813e-05,-1.0491697334671943e-07,59.08331628,14.965227439999998,2018-10-03
962,-0.026120894337107892,0.09924753350639501,,0.1165485774471453,0.1678474202762018,,0.15695301011326684,0.09278748781893241,,6.207671412591734e-05,1.7445848789351345e-05,,34.82508707,33.532349360000005,2018-10-03
963,-0.10161508821634646,0.07107409250807128,,0.23977771782149598,0.18019260251079544,,0.1775659625682733,0.16228537485893726,,6.149197160087159e-05,2.5675764320202182e-05,,54.56117573000001,-7.651039705000001,2018-10-03
964,-0.019819924382237314,0.06330448392743956,,0.07859149331633532,0.09232894600930246,,0.19709882286311528,0.09577859737755202,,7.294469210251602e-05,1.943524281855403e-05,,60.03735648,15.50009397,2018-10-03
965,-0.04860907242314356,0.04485243627181942,,0.12800431065122878,0.07744180995106344,,0.211330426162914,0.08070524296784422,,7.270420573860167e-05,1.402413875809237e-05,,58.09815505,15.271309980000003,2018-10-03
966,-0.07500046996212151,0.044259134736738134,,0.1696824809154421,0.1014082735307667,,0.17178469720576353,0.08295511724241418,,7.375190597214689e-05,1.8550723761091465e-05,,49.32867905,19.56260529,2018-10-03
967,-0.07483021790252428,0.04646875732901708,-0.0007496082358362182,0.14451743233612352,0.06301985138551533,0.0002994654887663639,0.26843478280663857,0.05540109128289725,-1.989711304802901e-05,7.942262468107794e-05,9.034224174613617e-06,1.1686248816452698e-07,59.38908054,13.144205060000003,2018-10-03
968,-0.009778289135705245,0.0542094961296846,0.002925864221706845,0.07079253684698282,0.07378665239041052,-0.004053556860609238,0.18453798216808767,0.0762884456188242,-0.0022360151179785593,6.441369920763718e-05,1.0779778328962802e-05,-3.4239084285544443e-07,46.20999528,2.43915496,2018-10-03
969,-0.03726296942423464,0.025982487245398273,0.0018434487829091905,0.09089036785548087,0.0365377189407926,-0.002053953121982406,0.2159671836043931,0.03623569604232646,-0.002024527306462458,8.676647398752049e-05,1.3027462128101868e-05,-1.0285077542537272e-06,53.59657803000002,20.2943473,2018-10-03
970,-0.05679591987633893,0.044108997394263084,0.0006908457231422513,0.11951115966470713,0.060423657210035814,-0.0009178787458915173,0.24897699221613098,0.0737695130866701,0.0028998762828240363,8.333474620058182e-05,1.0465862045744535e-05,-5.711126848220432e-08,59.51408608,13.19089386,2018-10-03
971,-0.03271125835742257,0.07371827744528107,0.0050684875140130205,0.08732767379159252,0.1106070345000671,-0.008504229750319127,0.200082812080785,0.08594075509467058,-0.0011536819794350796,7.874233291327267e-05,1.5484383627064942e-05,1.1484730520070507e-06,53.9266399,-9.146994982,2018-10-03
972,-0.07057958100963435,0.053874325113527986,-0.0016078778602082382,0.1712643224135863,0.12890729204631704,0.0037608692384734836,0.19197040334360863,0.11710516556854968,-0.002756315208364789,7.038439532806753e-05,2.2320013480465042e-05,-1.041973266658976e-06,48.98256774000001,1.7720337110000002,2018-10-03
973,-0.009409405339235385,0.06683535061263253,0.0020493429716680832,0.05124402618024805,0.09225776081132098,-0.00220441670115288,0.15333467705930395,0.10943338499266936,0.002464726255365218,8.063173740975851e-05,1.1730357055847819e-05,-2.6402254272317906e-07,59.97975593999999,13.306260289999999,2018-10-03
974,-0.0666657682044951,0.052326238870089525,-0.000992408243619622,0.16329365823817973,0.1154393409475933,0.002467234637111709,0.18040667027217921,0.08917828337947138,0.003169295576497335,7.525341192925532e-05,2.0802988982636272e-05,-7.905098767530006e-08,60.10558255,13.31860881,2018-10-03
975,-0.060103266331748714,0.05924311874068183,-0.003389369060511883,0.13762545035645313,0.11587981093140673,0.0056701020585375765,0.20987265414933448,0.09577205560972933,0.00032053091988765495,7.85502980470083e-05,1.9270182218686016e-05,9.64155860572745e-08,60.283633349999995,13.40846592,2018-10-03
976,-0.043615220840240616,0.052814406003854834,0.001227131555703051,0.11879504355437034,0.07363710204445507,-0.0024489463473847694,0.16146452212054987,0.09587799733893843,0.0031406769837326915,6.666865083614892e-05,1.957140320862895e-05,4.0976610187965614e-07,66.72024051,23.10411977,2018-10-02
977,-0.030919333702741712,0.051135429865069235,0.003736560244915539,0.09498391357759266,0.07955922586930678,-0.005030688441302609,0.17201947229812378,0.08224967951026875,0.0019461535970496506,7.580397545755118e-05,1.1594360999377907e-05,1.0109939346505706e-06,42.251798480000005,23.941457159999995,2018-10-02
978,-0.04070387657439832,0.07970729391062169,,0.12301551202340374,0.13912317610147076,,0.1637181098128196,0.104675924342592,,6.64227211467393e-05,1.9369105257921733e-05,,66.72270807,22.82999369,2018-10-02
979,-0.056081455518807014,0.05399444959198664,,0.14152772327642235,0.11846402527125023,,0.13557769839380973,0.07770085752249278,,6.52749782030415e-05,1.8049189057933513e-05,,46.56842453000001,23.200928030000004,2018-10-02
980,-0.06032368075614786,0.07349569724843213,0.0008148626662064322,0.15869146210841661,0.16838280057247343,0.0013044666904827656,0.1438189446773281,0.08443209448463257,-0.0013937333711631355,6.807925614317504e-05,2.0453899523748615e-05,-6.486702260263195e-07,42.29492435,24.025519659999997,2018-10-02
981,-0.056001920551437746,0.04880781878956744,0.0012939324499726883,0.13712529748600397,0.06709810490246067,-0.0030195330408394555,0.18514768554271177,0.07687268361073239,0.0009552342319634227,6.612711485387803e-05,1.1459424893442543e-05,4.4581258938972014e-07,47.840424309999996,3.0321125289999995,2018-10-02
982,-0.05065121816443894,0.04533823419291534,0.0023043793824377495,0.12550530020219158,0.06265072350954722,-0.004013815854279348,0.16958272765031918,0.10187320290881942,-0.0008060369961857175,6.617021720259459e-05,1.5940799470741358e-05,4.183683519512947e-08,47.87792932,3.0538451,2018-10-02
983,-0.06555332431851463,0.04540614843667332,,0.14337745094410437,0.06359699638145798,,0.22146806607434893,0.08792254367854102,,6.54082184935841e-05,1.3376855554188422e-05,,53.61285186999999,-1.523040677,2018-10-02
984,-0.07294197663144265,0.03658766234930892,-0.0021202246182654093,0.14654878038457914,0.051663611270440495,0.0032693896824810055,0.2059734072473402,0.08040424798187769,-0.0018686428362920937,8.10255476146405e-05,1.632600782656456e-05,-2.741450529366358e-10,53.668636,15.983265700000002,2018-10-02
985,-0.08104984080198183,0.056409672313712696,-0.0028702714102366747,0.1889806232699073,0.1238058797157678,0.006662267242946899,0.19534306332181917,0.13643961169948504,-0.0038540312779570497,7.164977936073772e-05,1.9932886587803317e-05,-1.2428974318078031e-06,46.67434259000001,3.160535626,2018-10-02
986,-0.09958695411582552,0.056198366819436435,,0.20953099732596997,0.11080382695443662,,0.21998820407330627,0.0583242831800605,,7.560806786569387e-05,1.8596993354548926e-05,,66.56841441,23.16198691,2018-10-02
987,-0.09866374929129554,0.05599130947035551,,0.1780614840245233,0.07587200900855193,,0.26748885989186394,0.1029157831019248,,7.369166091568563e-05,1.3123786647050306e-05,,53.857947300000006,-0.20483230399999997,2018-10-02
988,-0.04277863249818473,0.05694523046796237,0.001366151716714171,0.1128446136755161,0.0810097920602998,-0.002747528387553265,0.2033440747021858,0.10092267585034465,-0.0025941567719769206,7.196913603615066e-05,1.7026175471699077e-05,2.2194172991098776e-07,48.9012209,1.89547359,2018-10-02
989,-0.032856499927482116,0.04658573105319461,0.00265602631211984,0.09618709165555152,0.06600938952931763,-0.0030135350503894417,0.17135552704675747,0.05880307807105208,-0.00014646777814958945,7.816390272912666e-05,1.9138736597240494e-05,-1.5309979852271957e-06,60.89867115999998,16.493382980000003,2018-10-02
990,-0.02944026665702711,0.06948482740131039,9.808246294608782e-05,0.09842432772689394,0.0941864466496361,-0.0003922701999239301,0.18990856210363263,0.10967732098253495,0.0010993927997899084,7.264666328692325e-05,1.6104960568191327e-05,6.410024595171459e-07,48.02956841000001,3.16778275,2018-10-02
991,-0.03152770014111968,0.045506129485790296,0.0051317981264436315,0.0944385246842408,0.07290321864582933,-0.007134812438061421,0.11677932195383504,0.056232058641318305,-0.0006761900560084971,6.896718096341086e-05,1.7264309456718652e-05,3.7567704940812327e-07,66.69229795,23.227119300000002,2018-10-02
992,-0.03772960608130025,0.06914477739321259,-0.0015276885237025786,0.10365528247689952,0.09817669902268188,0.0030359567267165075,0.20599436517768965,0.10151982643392381,-0.000524376136900698,7.230575078024543e-05,1.458919694086506e-05,1.7632789123170498e-07,52.99002924999999,20.3899939,2018-10-02
993,-0.05973547387903636,0.039147822700096424,0.0022315616256618196,0.14213050778931827,0.0651580591708963,-0.002759642742984858,0.17740576729136476,0.0824998983992316,0.0005207515256893456,7.176836820794239e-05,1.869070450816644e-05,-1.0576116989595504e-06,60.15244479,12.81991906,2018-10-02
994,-0.054996909035278777,0.07634221062753582,0.003153117809225758,0.14466167523307288,0.1294289292655156,-0.006134819976276212,0.24384912819367893,0.11881825043537973,-0.0011365030417487857,7.37269684079835e-05,1.7284000172719748e-05,4.070864236095484e-07,52.95961832,-0.32243406699999994,2018-10-02
995,-0.04225911766297979,0.07114777554248038,,0.11119622167954075,0.0935666802453646,,0.22618938044266818,0.10169857470918438,,7.287013634916606e-05,1.5894236297401307e-05,,35.00040142,33.86505833,2018-10-02
996,-0.02785004769153816,0.046717002936077584,0.003795467765774004,0.09250721072669042,0.06316838649390596,-0.004487485019358727,0.16679996113324325,0.07879342058767343,-0.001004142604840183,6.641651269718172e-05,1.885681371595714e-05,-5.115093138732846e-07,66.75223910000001,23.16690333,2018-10-02
997,-0.049683040100227005,0.06570789211204649,0.0015000652299643098,0.14404301590994276,0.13791565373319462,-0.0012204168106105923,0.16253677954568563,0.09858551401645432,-0.0068140747044412,7.35595507476752e-05,1.6748587892394853e-05,-9.121376356030361e-07,60.38765358,12.767413339999997,2018-10-02
